link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,date,hour,tf_inrix
"(640, 638, '0')",0,,2400.000,0.330,65,1626637430,[],LWRLK,1494,200.000,3,65,0.358,0.150,4.000,0.330,2400.000,1626637430.000,69.128,64.001,68.662,0.230,70.215,0.782,0.011,0.621,0.000,0.000,0.000,0.011,0.000,24.444,41.300,14,0,3,2020-10-11,17,0.306
"(1088, 1094, '0')",0,,1800.000,0.276,40,1626762898,[],LWRLK,139,180.000,2,40,0.184,0.150,4.000,0.276,1800.000,1626762898.000,33.088,37.282,36.661,0.393,44.117,11.484,0.313,2.636,0.000,0.140,0.019,0.313,0.000,24.444,41.300,0,0,1,2020-10-11,17,0.250
"(1088, 1091, '0')",0,,1800.000,0.361,20,1626654121,[],LWRLK,2515,200.000,1,20,0.120,0.150,4.000,0.361,1800.000,1626654121.000,26.408,27.962,28.272,0.125,27.962,1.794,0.063,0.621,0.000,0.006,0.000,0.063,0.000,24.444,41.300,0,0,3,2020-10-11,17,0.258
"(1062, 1091, '0')",0,,1800.000,0.114,40,1626746520,[],LWRLK,2447,200.000,2,40,0.076,0.150,4.000,0.114,1800.000,1626746520.000,26.098,26.719,23.301,0.095,29.826,4.566,0.196,1.794,0.000,0.019,0.000,0.196,0.000,36.042,24.600,0,0,5,2020-10-11,17,0.153
"(1088, 1062, '0')",0,,1800.000,0.121,25,1626658222,[],LWRLK,2516,200.000,1,25,0.051,0.150,4.000,0.121,1800.000,1626658222.000,42.098,29.204,32.622,0.055,47.846,5.612,0.172,1.644,0.000,0.010,0.000,0.172,0.000,24.444,41.300,0,0,4,2020-10-11,17,0.063
"(1083, 1062, '0')",0,,1800.000,0.126,25,1626769047,[],LWRLK,2500,200.000,2,25,0.052,0.150,4.000,0.126,1800.000,1626769047.000,24.544,16.156,15.068,0.175,27.962,3.422,0.227,3.636,0.000,0.021,0.000,0.227,0.000,36.042,24.600,0,0,0,2020-10-11,17,0.113
"(1433, 1062, '0')",0,,1800.000,0.174,40,1626736121,[],LWRLK,3285,200.000,3,40,0.116,0.150,4.000,0.174,1800.000,1626736121.000,26.098,26.719,23.301,0.762,29.826,4.566,0.196,1.794,0.000,0.144,0.021,0.196,0.000,36.042,24.600,0,0,0,2020-10-11,17,0.234
"(1097, 1101, '0')",0,,1800.000,0.162,45,1626657602,[],LWRLK,140,180.000,2,45,0.122,0.150,4.000,0.162,1800.000,1626657602.000,35.574,31.690,35.729,0.342,38.525,3.492,0.098,2.297,0.000,0.029,0.001,0.098,0.000,36.042,24.600,0,0,0,2020-10-11,17,0.189
"(1097, 1099, '0')",0,,1800.000,0.445,25,1626693696,[],LWRLK,2534,200.000,1,25,0.185,0.150,4.000,0.445,1800.000,1626693696.000,30.447,31.690,30.603,0.100,31.690,1.522,0.050,0.932,0.000,0.000,0.000,0.050,0.000,36.042,24.600,0,0,2,2020-10-11,17,0.351
"(1084, 1099, '0')",0,,1800.000,0.160,40,429471381,[],LWRLK,2502,200.000,3,40,0.106,0.150,4.000,0.160,1800.000,429471381.000,20.661,24.233,17.554,0.122,21.748,1.061,0.060,1.378,0.000,0.005,0.000,0.060,0.000,36.042,24.600,0,0,6,2020-10-11,17,0.294
"(1097, 1084, '0')",0,,1800.000,0.104,35,1626657517,[],LWRLK,2535,200.000,1,35,0.061,0.150,4.000,0.104,1800.000,1626657517.000,13.359,16.156,13.359,0.165,14.292,0.621,0.047,0.621,0.000,0.010,0.000,0.047,0.000,36.042,24.600,0,0,3,2020-10-11,17,0.256
"(1086, 1084, '0')",0,,1800.000,0.116,25,429467545,[],LWRLK,2510,200.000,2,25,0.048,0.150,4.000,0.116,1800.000,429467545.000,17.398,19.263,16.000,0.240,24.233,4.840,0.302,1.176,0.000,0.052,0.003,0.302,0.000,36.042,24.600,0,0,3,2020-10-11,17,0.119
"(1113, 1084, '0')",0,,1800.000,0.128,40,1626701322,[],LWRLK,2577,200.000,4,40,0.085,0.150,4.000,0.128,1800.000,1626701322.000,20.661,24.233,17.554,0.133,21.748,1.061,0.060,1.378,0.000,0.013,0.000,0.060,0.000,36.042,24.600,1,0,4,2020-10-11,17,0.235
"(55, 0, '0')",0,,1800.000,0.155,45,1626615977,[],LWRLK,141,200.000,3,45,0.117,0.150,4.000,0.155,1800.000,1626615977.000,13.359,21.748,14.913,0.700,14.913,1.076,0.072,0.000,0.000,0.051,0.003,0.072,0.000,93.828,31.100,0,0,1,2020-10-11,17,0.469
"(55, 62, '0')",0,,1800.000,0.203,45,1626747669,[],LWRLK,142,200.000,3,45,0.152,0.150,4.000,0.203,1800.000,1626747669.000,15.690,24.855,21.437,0.303,16.156,0.595,0.028,0.359,0.000,0.021,0.000,0.028,0.000,66.653,34.400,0,0,5,2020-10-11,17,0.564
"(606, 59, '0')",0,,inf,0.000,99999,,[],PQULK,144,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(883, 59, '0')",0,,1800.000,0.146,25,400073221,[],LWRLK,185,180.000,1,25,0.061,0.150,4.000,0.146,1800.000,400073221.000,29.360,24.855,24.700,0.370,31.069,1.989,0.081,0.932,0.000,0.024,0.001,0.081,0.000,30.907,26.700,0,0,0,2020-10-11,17,0.118
"(56, 70, '0')",1,1165.000,1800.000,0.251,35,,"[601217, 601219]",LWRLK,145,200.000,1,35,0.146,0.150,4.000,0.251,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.828,31.100,0,0,1,2020-10-11,17,0.251
"(59, 1501, '0')",0,,inf,0.000,99999,,[],PQULK,147,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(59, 883, '0')",0,,1800.000,0.146,25,400032605,[],LWRLK,186,180.000,1,25,0.061,0.150,4.000,0.146,1800.000,400032605.000,29.204,26.719,25.787,0.378,32.933,2.636,0.102,1.076,0.000,0.033,0.001,0.102,0.000,30.907,26.700,0,0,0,2020-10-11,17,0.111
"(60, 883, '0')",0,,1800.000,0.146,25,,[],LWRLK,201,180.000,1,25,0.061,0.150,4.000,0.146,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.907,26.700,0,0,0,2020-10-11,17,0.146
"(841, 883, '0')",0,,1800.000,0.116,40,400073221,[],LWRLK,1939,200.000,2,40,0.077,0.150,4.000,0.116,1800.000,400073221.000,29.360,24.855,24.700,0.370,31.069,1.989,0.081,0.932,0.000,0.024,0.001,0.081,0.000,30.907,26.700,0,0,0,2020-10-11,17,0.149
"(1284, 883, '0')",0,,1800.000,0.057,40,400032605,[],LWRLK,2961,200.000,3,40,0.038,0.150,4.000,0.057,1800.000,400032605.000,29.204,26.719,25.787,0.378,32.933,2.636,0.102,1.076,0.000,0.033,0.001,0.102,0.000,30.907,26.700,0,0,0,2020-10-11,17,0.069
"(784, 777, '0')",0,,1800.000,0.268,15,170305902,[],LWRLK,148,200.000,2,15,0.067,0.150,4.000,0.268,1800.000,170305902.000,29.360,24.855,20.505,0.235,32.311,2.453,0.120,0.717,0.000,0.017,0.000,0.120,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.124
"(787, 777, '0')",0,,1800.000,0.326,15,170305901,[],LWRLK,1817,200.000,2,15,0.082,0.150,4.000,0.326,1800.000,170305901.000,26.874,24.233,24.700,0.167,27.962,1.468,0.059,0.311,0.000,0.013,0.000,0.059,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.175
"(784, 785, '0')",0,,1800.000,0.280,15,,[],LWRLK,153,180.000,1,15,0.070,0.150,4.000,0.280,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.280
"(366, 785, '0')",0,,inf,0.000,99999,,[],PQULK,1799,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(784, 786, '0')",0,,1800.000,0.076,15,170237051,[],LWRLK,155,200.000,1,15,0.019,0.150,4.000,0.076,1800.000,170237051.000,10.874,13.049,10.874,0.050,11.185,0.621,0.057,0.621,0.000,0.000,0.000,0.057,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.102
"(364, 786, '0')",0,,inf,0.000,99999,,[],PQULK,1798,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(784, 775, '0')",0,,1800.000,0.610,15,169304490,[],LWRLK,1811,200.000,2,15,0.152,0.150,4.000,0.610,1800.000,169304490.000,16.932,18.020,15.845,1.015,19.263,2.346,0.148,1.076,0.000,0.133,0.018,0.148,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.475
"(755, 775, '0')",0,,1800.000,0.827,15,170456983,[],LWRLK,1735,200.000,2,15,0.207,0.150,4.000,0.827,1800.000,170456983.000,20.039,16.777,18.330,0.853,21.127,0.782,0.043,0.621,0.000,0.024,0.001,0.043,0.000,39.191,28.700,0,2,2,2020-10-11,17,0.587
"(1553, 1728, '0')",0,,inf,0.000,99999,,[],DMDLK,149,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(777, 784, '0')",0,,1800.000,0.268,15,170393175,[],LWRLK,151,180.000,2,15,0.067,0.150,4.000,0.268,1800.000,170393175.000,26.874,24.233,24.700,0.105,27.962,1.468,0.059,0.311,0.000,0.010,0.000,0.059,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.144
"(785, 784, '0')",0,,1800.000,0.280,15,,[],LWRLK,152,200.000,1,15,0.070,0.150,4.000,0.280,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.280
"(786, 784, '0')",0,,1800.000,0.076,15,,[],LWRLK,154,200.000,1,15,0.019,0.150,4.000,0.076,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.076
"(775, 784, '0')",0,,1800.000,0.616,15,170456983,[],LWRLK,1791,200.000,2,15,0.154,0.150,4.000,0.616,1800.000,170456983.000,20.039,16.777,18.330,0.853,21.127,0.782,0.043,0.621,0.000,0.024,0.001,0.043,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.437
"(777, 787, '0')",0,,1800.000,0.326,15,170305902,[],LWRLK,1796,200.000,2,15,0.082,0.150,4.000,0.326,1800.000,170305902.000,29.360,24.855,20.505,0.235,32.311,2.453,0.120,0.717,0.000,0.017,0.000,0.120,0.000,39.191,28.700,0,0,0,2020-10-11,17,0.151
"(770, 787, '0')",0,,1800.000,0.218,15,170550395,[],LWRLK,1777,200.000,2,15,0.055,0.150,4.000,0.218,1800.000,170550395.000,26.874,24.233,24.700,0.030,27.962,1.468,0.059,0.311,0.000,0.000,0.000,0.059,0.000,39.191,28.700,0,0,1,2020-10-11,17,0.117
"(785, 1330, '0')",0,,inf,0.000,99999,,[],PQULK,4271,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(786, 1323, '0')",0,,inf,0.000,99999,,[],PQULK,2868,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(1232, 20, '0')",0,,1800.000,0.146,25,449891945,[],LWRLK,156,180.000,1,25,0.061,0.150,4.000,0.146,1800.000,449891945.000,26.253,26.719,24.544,1.117,29.204,2.233,0.091,0.359,0.000,0.089,0.008,0.091,0.000,34.923,66.000,0,0,1,2020-10-11,17,0.125
"(563, 20, '0')",0,,inf,0.000,99999,,[],PQULK,158,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(1232, 1231, '0')",0,,1800.000,0.174,45,449891945,[],LWRLK,2847,200.000,3,45,0.131,0.150,4.000,0.174,1800.000,449891945.000,26.253,26.719,24.544,1.117,29.204,2.233,0.091,0.359,0.000,0.089,0.008,0.091,0.000,36.974,29.000,0,0,1,2020-10-11,17,0.269
"(20, 1232, '0')",0,,1800.000,0.146,25,,[],LWRLK,157,180.000,1,25,0.061,0.150,4.000,0.146,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.923,66.000,0,0,1,2020-10-11,17,0.146
"(1228, 1232, '0')",0,,1800.000,0.220,25,449891944,[],LWRLK,2836,200.000,1,25,0.092,0.150,4.000,0.220,1800.000,449891944.000,23.457,24.855,20.816,1.260,26.098,2.175,0.104,0.621,0.000,0.119,0.014,0.104,0.000,36.974,29.000,0,0,1,2020-10-11,17,0.210
"(1233, 1232, '0')",0,,1800.000,0.100,45,449891945,[],LWRLK,2849,200.000,3,45,0.075,0.150,4.000,0.100,1800.000,449891945.000,26.253,26.719,24.544,1.117,29.204,2.233,0.091,0.359,0.000,0.089,0.008,0.091,0.000,36.974,29.000,0,0,1,2020-10-11,17,0.155
"(20, 1392, '0')",0,,inf,0.000,99999,,[],PQULK,159,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(564, 31, '0')",0,,inf,0.000,99999,,[],PQULK,161,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(1227, 31, '0')",0,,1800.000,0.146,25,,[],LWRLK,167,180.000,1,25,0.061,0.150,4.000,0.146,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.974,29.000,0,0,0,2020-10-11,17,0.146
"(31, 1393, '0')",0,,inf,0.000,99999,,[],PQULK,162,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(31, 1227, '0')",0,,1800.000,0.105,35,,[],LWRLK,168,180.000,1,35,0.061,0.150,4.000,0.105,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.974,29.000,0,0,0,2020-10-11,17,0.105
"(1237, 1227, '0')",0,,1800.000,0.210,45,449891944,[],LWRLK,2860,200.000,3,45,0.157,0.150,4.000,0.210,1800.000,449891944.000,23.457,24.855,20.816,1.260,26.098,2.175,0.104,0.621,0.000,0.119,0.014,0.104,0.000,36.974,29.000,0,0,0,2020-10-11,17,0.362
"(1557, 1732, '0')",0,,inf,0.000,99999,,[],DMDLK,163,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(183, 330, '0')",1,1410.000,2000.000,0.763,60,1626678434,[601348],LWRLK,164,180.000,2,60,0.763,0.150,4.000,0.763,2000.000,1626678434.000,20.195,23.612,20.816,0.310,21.748,1.864,0.090,0.621,0.000,0.036,0.001,0.090,0.000,21.114,36.700,11,0,0,2020-10-11,17,2.105
"(183, 676, '0')",1,1418.500,2400.000,0.131,65,1626662686,[601348],LWRLK,441,200.000,5,65,0.142,0.150,4.000,0.131,2400.000,1626662686.000,70.215,65.865,70.526,0.285,71.458,1.342,0.019,0.359,0.000,0.010,0.000,0.019,0.000,20.153,22.400,0,0,0,2020-10-11,17,0.119
"(497, 248, '0')",0,,2400.000,0.099,65,429471481,[],LWRLK,1191,200.000,3,65,0.107,0.150,4.000,0.099,2400.000,429471481.000,38.059,42.875,38.059,0.140,39.768,1.176,0.031,1.176,0.000,0.012,0.000,0.031,0.000,45.663,29.600,24,0,0,2020-10-11,17,0.161
"(1227, 1228, '0')",0,,1800.000,0.219,45,449891944,[],LWRLK,2832,200.000,3,45,0.165,0.150,4.000,0.219,1800.000,449891944.000,23.457,24.855,20.816,1.260,26.098,2.175,0.104,0.621,0.000,0.119,0.014,0.104,0.000,36.974,29.000,0,0,0,2020-10-11,17,0.378
"(64, 75, '0')",0,,2400.000,0.170,65,1626615805,[],LWRLK,169,200.000,2,65,0.184,0.150,4.000,0.170,2400.000,1626615805.000,66.797,65.244,68.662,0.745,68.351,1.293,0.019,0.621,0.000,0.019,0.000,0.019,0.000,66.653,34.400,4,0,1,2020-10-11,17,0.162
"(333, 332, '0')",1,1246.000,2000.000,0.556,60,,[602348],LWRLK,171,180.000,2,60,0.556,0.150,4.000,0.556,2000.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.114,36.700,1,0,1,2020-10-11,17,0.556
"(169, 332, '0')",1,1510.000,2400.000,0.300,65,1626733647,[602348],LWRLK,411,200.000,4,65,0.325,0.150,4.000,0.300,2400.000,1626733647.000,68.817,64.001,67.729,0.220,69.594,0.595,0.009,0.000,0.000,0.000,0.000,0.009,0.000,23.075,28.300,0,0,1,2020-10-11,17,0.280
"(66, 818, '0')",0,,1800.000,0.520,45,449891959,[],LWRLK,172,200.000,2,45,0.390,0.150,4.000,0.520,1800.000,449891959.000,28.738,31.069,30.913,0.630,31.690,2.505,0.081,0.782,0.000,0.054,0.003,0.081,0.000,39.191,28.700,0,0,3,2020-10-11,17,0.738
"(323, 818, '0')",0,,inf,0.000,99999,,[],PQULK,1731,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(66, 206, '0')",0,,1800.000,0.164,45,449872520,[],LWRLK,173,200.000,5,45,0.123,0.150,4.000,0.164,1800.000,449872520.000,24.855,26.098,26.874,0.740,26.098,1.683,0.063,1.468,0.000,0.054,0.003,0.063,0.000,39.191,28.700,1,0,1,2020-10-11,17,0.282
"(569, 206, '0')",0,,1800.000,0.176,45,449891953,[],LWRLK,1347,200.000,6,45,0.132,0.150,4.000,0.176,1800.000,449891953.000,16.311,25.476,16.932,1.485,20.505,2.931,0.173,1.468,0.000,0.240,0.058,0.173,0.000,39.191,28.700,1,1,1,2020-10-11,17,0.386
"(744, 206, '0')",0,,1800.000,0.202,40,449897465,[],LWRLK,1713,200.000,5,40,0.135,0.150,4.000,0.202,1800.000,449897465.000,19.107,27.962,21.748,0.575,21.748,1.924,0.088,0.879,0.000,0.056,0.003,0.088,0.000,93.828,31.100,1,0,1,2020-10-11,17,0.372
"(1621, 206, '0')",0,,1800.000,0.094,45,1626705443,[],LWRLK,4251,200.000,6,45,0.071,0.150,4.000,0.094,1800.000,1626705443.000,17.088,18.020,10.408,0.040,18.020,0.802,0.077,0.932,0.000,0.012,0.000,0.077,0.000,93.828,31.100,1,0,2,2020-10-11,17,0.236
"(1552, 1727, '0')",0,,inf,0.000,99999,,[],DMDLK,174,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(1551, 1726, '0')",0,,inf,0.000,99999,,[],DMDLK,175,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(1550, 1725, '0')",0,,inf,0.000,99999,,[],DMDLK,176,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(1549, 1724, '0')",0,,inf,0.000,99999,,[],DMDLK,177,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(920, 924, '0')",0,,1800.000,0.169,25,,[],LWRLK,178,180.000,2,25,0.070,0.150,4.000,0.169,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.066,27.800,0,0,0,2020-10-11,17,0.169
"(903, 924, '0')",0,,1800.000,0.074,25,,[],LWRLK,2086,200.000,2,25,0.031,0.150,4.000,0.074,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.066,27.800,0,0,1,2020-10-11,17,0.074
"(920, 1522, '0')",0,,inf,0.000,99999,,[],PQULK,2928,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(924, 920, '0')",0,,1800.000,0.169,25,,[],LWRLK,179,180.000,2,25,0.070,0.150,4.000,0.169,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.066,27.800,0,0,0,2020-10-11,17,0.169
"(480, 920, '0')",0,,inf,0.000,99999,,[],PQULK,2128,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(924, 903, '0')",0,,1800.000,0.074,25,441679083,[],LWRLK,2125,200.000,2,25,0.031,0.150,4.000,0.074,1800.000,441679083.000,24.233,26.098,21.903,0.330,25.476,1.342,0.061,0.782,0.000,0.014,0.000,0.061,0.000,42.066,27.800,0,0,1,2020-10-11,17,0.073
"(905, 903, '0')",0,,1800.000,0.175,40,441679082,[],LWRLK,2090,200.000,3,40,0.117,0.150,4.000,0.175,1800.000,441679082.000,27.030,24.855,20.505,0.292,29.826,1.864,0.091,0.717,0.000,0.015,0.000,0.091,0.000,42.066,27.800,0,1,2,2020-10-11,17,0.235
"(906, 903, '0')",0,,1800.000,0.116,40,441679080,[],LWRLK,2091,200.000,4,40,0.077,0.150,4.000,0.116,1800.000,441679080.000,24.233,26.098,21.903,0.368,25.476,1.342,0.061,0.782,0.000,0.024,0.001,0.061,0.000,42.066,27.800,0,0,1,2020-10-11,17,0.182
"(921, 903, '0')",0,,1800.000,0.411,30,,[],LWRLK,2120,200.000,1,30,0.206,0.150,4.000,0.411,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.536,33.100,0,0,1,2020-10-11,17,0.411
"(69, 181, '0')",0,,2400.000,0.258,65,1626640522,[],LWRLK,180,200.000,2,65,0.279,0.150,4.000,0.258,2400.000,1626640522.000,65.089,59.030,60.428,0.532,69.594,3.224,0.053,0.311,0.000,0.024,0.001,0.053,0.000,44.740,31.700,0,0,0,2020-10-11,17,0.241
"(827, 54, '0')",0,,1800.000,0.122,30,,[],LWRLK,181,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.250,50.900,0,0,1,2020-10-11,17,0.122
"(573, 54, '0')",0,,inf,0.000,99999,,[],PQULK,187,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(827, 58, '0')",0,,1800.000,0.122,30,,[],LWRLK,183,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.250,50.900,0,0,1,2020-10-11,17,0.122
"(572, 58, '0')",0,,inf,0.000,99999,,[],PQULK,191,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-11,17,0.000
"(827, 825, '0')",0,,1800.000,0.415,45,441679114,[],LWRLK,1905,200.000,2,45,0.311,0.150,4.000,0.415,1800.000,441679114.000,28.738,29.204,27.340,0.530,29.204,0.595,0.022,1.522,0.000,0.014,0.000,0.022,0.000,61.250,50.900,0,0,0,2020-10-11,17,0.640
"(827, 828, '0')",0,,1800.000,0.097,45,441679115,[],LWRLK,1908,200.000,2,45,0.073,0.150,4.000,0.097,1800.000,441679115.000,24.700,26.719,24.544,0.345,31.069,4.605,0.188,0.359,0.000,0.058,0.003,0.188,0.000,61.250,50.900,0,1,0,2020-10-11,17,0.141
"(54, 827, '0')",0,,1800.000,0.122,30,,[],LWRLK,182,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.250,50.900,0,0,1,2020-10-11,17,0.122
"(58, 827, '0')",0,,1800.000,0.122,30,,[],LWRLK,184,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.250,50.900,0,0,1,2020-10-11,17,0.122
"(1255, 827, '0')",0,,1800.000,0.105,45,441461258,[],LWRLK,2900,200.000,3,45,0.079,0.150,4.000,0.105,1800.000,441461258.000,28.738,29.204,27.340,0.285,29.204,0.595,0.022,1.522,0.000,0.010,0.000,0.022,0.000,61.250,50.900,0,1,0,2020-10-11,17,0.161
"(1256, 827, '0')",0,,1800.000,0.156,45,441679113,[],LWRLK,2902,200.000,3,45,0.117,0.150,4.000,0.156,1800.000,441679113.000,24.700,26.719,24.544,0.627,31.069,4.605,0.188,0.359,0.000,0.108,0.012,0.188,0.000,61.250,50.900,0,0,0,2020-10-11,17,0.226
