link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,date,hour,tf_inrix
"(754, 327, '0')",0,,inf,0.000,99999,,[],DMOLK,787,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(752, 323, '0')",0,,inf,0.000,99999,,[],DMOLK,788,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(750, 322, '0')",0,,inf,0.000,99999,,[],DMOLK,789,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(749, 321, '0')",0,,inf,0.000,99999,,[],DMOLK,790,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(736, 319, '0')",0,,inf,0.000,99999,,[],DMOLK,791,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(332, 134, '0')",0,,2400.000,0.103,65,1626662911,[],LWRLK,792,200.000,5,65,0.112,0.150,4.000,0.103,2400.000,1626662911.000,70.370,64.001,72.390,0.305,72.079,1.855,0.026,0.359,0.000,0.010,0.000,0.026,0.000,20.153,22.400,0,0,0,2019-10-27,17,0.093
"(732, 318, '0')",0,,inf,0.000,99999,,[],DMOLK,793,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(725, 317, '0')",0,,inf,0.000,99999,,[],DMOLK,794,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1470, 1087, '0')",0,,inf,0.000,99999,,[],DMOLK,795,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(316, 724, '0')",0,,inf,0.000,99999,,[],DMDLK,796,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(723, 315, '0')",0,,inf,0.000,99999,,[],DMOLK,797,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(311, 714, '0')",0,,inf,0.000,99999,,[],DMDLK,798,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(713, 306, '0')",0,,inf,0.000,99999,,[],DMOLK,799,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(701, 305, '0')",0,,inf,0.000,99999,,[],DMOLK,800,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(334, 333, '0')",0,,2400.000,0.152,60,429471433,[],LWRLK,801,200.000,2,60,0.152,0.150,4.000,0.152,2400.000,429471433.000,71.302,65.244,67.729,0.100,74.565,2.842,0.042,0.000,0.000,0.000,0.000,0.042,0.000,21.114,36.700,0,0,1,2019-10-27,17,0.122
"(304, 694, '0')",0,,inf,0.000,99999,,[],DMDLK,802,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(693, 298, '0')",0,,inf,0.000,99999,,[],DMOLK,803,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(646, 297, '0')",0,,inf,0.000,99999,,[],DMOLK,804,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(335, 304, '0')",0,,inf,0.000,99999,,[],PQULK,805,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(645, 296, '0')",0,,inf,0.000,99999,,[],DMOLK,806,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(336, 681, '0')",0,,1800.000,0.282,65,1626655861,[],LWRLK,807,200.000,4,65,0.306,0.150,4.000,0.282,1800.000,1626655861.000,69.594,65.244,68.972,0.320,70.836,1.134,0.016,0.000,0.000,0.000,0.000,0.016,0.000,21.114,36.700,2,0,2,2019-10-27,17,0.259
"(294, 644, '0')",0,,inf,0.000,99999,,[],DMDLK,808,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(590, 292, '0')",0,,inf,0.000,99999,,[],DMOLK,809,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(337, 692, '0')",1,1821.000,2400.000,0.295,65,,[602612],LWRLK,810,200.000,3,65,0.320,0.150,4.000,0.295,2400.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.098,27.600,1,0,0,2019-10-27,17,0.295
"(291, 589, '0')",0,,inf,0.000,99999,,[],DMDLK,811,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(338, 339, '0')",0,,2400.000,0.138,50,429471433,[],LWRLK,812,200.000,2,50,0.115,0.150,4.000,0.138,2400.000,429471433.000,71.302,65.244,67.729,0.100,74.565,2.842,0.042,0.000,0.000,0.000,0.000,0.042,0.000,21.114,36.700,0,0,0,2019-10-27,17,0.093
"(338, 686, '0')",0,,2400.000,0.253,65,429471433,[],LWRLK,813,200.000,2,65,0.274,0.150,4.000,0.253,2400.000,429471433.000,71.302,65.244,67.729,0.100,74.565,2.842,0.042,0.000,0.000,0.000,0.000,0.042,0.000,21.114,36.700,1,0,0,2019-10-27,17,0.220
"(339, 334, '0')",0,,2400.000,0.066,50,429471433,[],LWRLK,814,200.000,2,50,0.055,0.150,4.000,0.066,2400.000,429471433.000,71.302,65.244,67.729,0.100,74.565,2.842,0.042,0.000,0.000,0.000,0.000,0.042,0.000,21.114,36.700,0,0,0,2019-10-27,17,0.044
"(496, 271, '0')",0,,inf,0.000,99999,,[],DMOLK,815,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(340, 664, '0')",0,,1800.000,0.063,30,1626690100,[],LWRLK,816,200.000,2,30,0.032,0.150,4.000,0.063,1800.000,1626690100.000,35.418,39.146,35.418,0.365,37.282,1.243,0.035,1.243,0.000,0.010,0.000,0.035,0.000,20.750,29.300,0,0,7,2019-10-27,17,0.051
"(344, 664, '0')",0,,1800.000,0.133,30,1626690057,[],LWRLK,828,200.000,1,30,0.067,0.150,4.000,0.133,1800.000,1626690057.000,18.330,18.020,18.952,0.232,19.263,1.864,0.098,0.621,0.000,0.025,0.001,0.098,0.000,20.750,29.300,0,0,4,2019-10-27,17,0.208
"(340, 354, '0')",0,,1800.000,0.248,30,441662937,[],LWRLK,818,200.000,2,30,0.124,0.150,4.000,0.248,1800.000,441662937.000,19.107,18.020,18.952,0.225,22.991,3.303,0.174,0.621,0.000,0.041,0.002,0.174,0.000,20.750,29.300,0,0,3,2019-10-27,17,0.323
"(193, 354, '0')",0,,inf,0.000,99999,,[],PQULK,834,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(357, 354, '0')",0,,1800.000,0.492,30,,[],LWRLK,859,200.000,1,30,0.246,0.150,4.000,0.492,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,5,2019-10-27,17,0.492
"(437, 354, '0')",0,,1800.000,0.241,30,,[],LWRLK,1045,200.000,1,30,0.121,0.150,4.000,0.241,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,4,2019-10-27,17,0.241
"(340, 345, '0')",1,2209.000,1800.000,0.494,30,1626774208,[601209],LWRLK,819,200.000,2,30,0.247,0.150,4.000,0.494,1800.000,1626774208.000,18.796,21.127,18.796,0.480,19.884,0.932,0.050,0.932,0.000,0.024,0.001,0.050,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.746
"(357, 345, '0')",0,,1800.000,0.266,30,,[],LWRLK,858,200.000,1,30,0.133,0.150,4.000,0.266,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,2,2019-10-27,17,0.266
"(362, 345, '0')",0,,1800.000,0.268,30,1626639119,[],LWRLK,872,200.000,3,30,0.134,0.150,4.000,0.268,1800.000,1626639119.000,72.234,64.001,67.729,0.205,74.565,2.400,0.035,0.000,0.000,0.010,0.000,0.035,0.000,20.750,29.300,0,0,5,2019-10-27,17,0.108
"(494, 257, '0')",0,,inf,0.000,99999,,[],DMOLK,817,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(341, 269, '0')",0,,2400.000,0.522,65,,[],LWRLK,820,200.000,3,65,0.565,0.150,4.000,0.522,2400.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,12,0,8,2019-10-27,17,0.522
"(469, 256, '0')",0,,inf,0.000,99999,,[],DMOLK,821,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(468, 255, '0')",0,,inf,0.000,99999,,[],DMOLK,822,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(342, 343, '0')",0,,1800.000,0.215,45,1626690100,[],LWRLK,823,200.000,1,45,0.161,0.150,4.000,0.215,1800.000,1626690100.000,35.418,39.146,35.418,0.365,37.282,1.243,0.035,1.243,0.000,0.010,0.000,0.035,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.259
"(342, 669, '0')",1,1553.000,2400.000,0.301,65,1626690100,[601209],LWRLK,824,200.000,3,65,0.326,0.150,4.000,0.301,2400.000,1626690100.000,35.418,39.146,35.418,0.365,37.282,1.243,0.035,1.243,0.000,0.010,0.000,0.035,0.000,20.750,29.300,1,0,2,2019-10-27,17,0.525
"(421, 254, '0')",0,,inf,0.000,99999,,[],DMOLK,825,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(343, 340, '0')",0,,1800.000,0.329,30,1626690100,[],LWRLK,826,200.000,2,30,0.165,0.150,4.000,0.329,1800.000,1626690100.000,35.418,39.146,35.418,0.365,37.282,1.243,0.035,1.243,0.000,0.010,0.000,0.035,0.000,20.750,29.300,0,0,0,2019-10-27,17,0.265
"(354, 340, '0')",0,,1800.000,0.248,30,441662938,[],LWRLK,847,200.000,2,30,0.124,0.150,4.000,0.248,1800.000,441662938.000,18.796,18.020,19.884,0.220,19.263,0.311,0.016,0.000,0.000,0.000,0.000,0.016,0.000,20.750,29.300,0,0,3,2019-10-27,17,0.386
"(664, 340, '0')",0,,1800.000,0.063,30,441662937,[],LWRLK,1542,200.000,2,30,0.032,0.150,4.000,0.063,1800.000,441662937.000,19.107,18.020,18.952,0.225,22.991,3.303,0.174,0.621,0.000,0.041,0.002,0.174,0.000,20.750,29.300,0,0,7,2019-10-27,17,0.083
"(344, 355, '0')",0,,1800.000,0.144,30,1626690120,[],LWRLK,827,200.000,2,30,0.072,0.150,4.000,0.144,1800.000,1626690120.000,19.418,18.020,19.884,0.215,19.884,0.311,0.016,0.000,0.000,0.010,0.000,0.016,0.000,20.750,29.300,0,0,3,2019-10-27,17,0.217
"(432, 355, '0')",0,,1800.000,0.111,30,1626768300,[],LWRLK,1034,200.000,2,30,0.055,0.150,4.000,0.111,1800.000,1626768300.000,18.020,18.020,19.884,0.427,18.020,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.184
"(1192, 355, '0')",0,,1800.000,0.417,30,,[],LWRLK,2750,200.000,1,30,0.208,0.150,4.000,0.417,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,3,2019-10-27,17,0.417
"(1623, 355, '0')",0,,1800.000,0.093,30,1626768291,[],LWRLK,4256,200.000,2,30,0.046,0.150,4.000,0.093,1800.000,1626768291.000,18.952,18.020,18.952,0.410,19.263,0.359,0.019,0.621,0.000,0.012,0.000,0.019,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.144
"(406, 235, '0')",0,,inf,0.000,99999,,[],DMOLK,829,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(377, 234, '0')",0,,inf,0.000,99999,,[],DMOLK,830,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(372, 233, '0')",0,,inf,0.000,99999,,[],DMOLK,831,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(345, 357, '0')",0,,1800.000,0.266,30,169047196,[],LWRLK,832,200.000,2,30,0.133,0.150,4.000,0.266,1800.000,169047196.000,18.952,19.884,18.952,0.270,19.263,0.621,0.033,0.621,0.000,0.000,0.000,0.033,0.000,20.750,29.300,0,0,2,2019-10-27,17,0.414
"(230, 357, '0')",0,,inf,0.000,99999,,[],PQULK,846,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(354, 357, '0')",0,,1800.000,0.492,30,,[],LWRLK,850,200.000,1,30,0.246,0.150,4.000,0.492,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,5,2019-10-27,17,0.492
"(379, 357, '0')",0,,1800.000,0.484,30,,[],LWRLK,903,200.000,1,30,0.242,0.150,4.000,0.484,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,3,2019-10-27,17,0.484
"(345, 356, '0')",0,,1800.000,0.140,30,429468273,[],LWRLK,833,200.000,2,30,0.070,0.150,4.000,0.140,1800.000,429468273.000,18.796,21.127,18.796,0.070,19.884,0.932,0.050,0.932,0.000,0.000,0.000,0.050,0.000,20.750,29.300,0,0,2,2019-10-27,17,0.211
"(194, 1623, '0')",0,,inf,0.000,99999,,[],PQULK,835,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(355, 1623, '0')",0,,1800.000,0.093,30,1626768300,[],LWRLK,851,200.000,2,30,0.046,0.150,4.000,0.093,1800.000,1626768300.000,18.020,18.020,19.884,0.427,18.020,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.154
"(367, 232, '0')",0,,inf,0.000,99999,,[],DMOLK,836,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(359, 231, '0')",0,,inf,0.000,99999,,[],DMOLK,837,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(353, 230, '0')",0,,inf,0.000,99999,,[],DMOLK,838,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(352, 229, '0')",0,,inf,0.000,99999,,[],DMOLK,839,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(350, 344, '0')",0,,1800.000,0.225,35,1626717233,[],LWRLK,840,200.000,2,35,0.131,0.150,4.000,0.225,1800.000,1626717233.000,59.807,47.224,54.525,0.250,60.273,0.595,0.011,2.703,0.000,0.000,0.000,0.011,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.130
"(355, 344, '0')",0,,1800.000,0.144,30,1626690180,[],LWRLK,853,200.000,1,30,0.072,0.150,4.000,0.144,1800.000,1626690180.000,39.768,47.846,43.651,0.180,39.768,0.000,0.000,2.175,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,3,2019-10-27,17,0.108
"(664, 344, '0')",0,,1800.000,0.133,30,1626690120,[],LWRLK,1541,200.000,2,30,0.067,0.150,4.000,0.133,1800.000,1626690120.000,19.418,18.020,19.884,0.215,19.884,0.311,0.016,0.000,0.000,0.010,0.000,0.016,0.000,20.750,29.300,0,0,4,2019-10-27,17,0.201
"(347, 194, '0')",0,,inf,0.000,99999,,[],DMOLK,841,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(351, 348, '0')",0,,1800.000,0.241,55,1626717233,[],LWRLK,842,200.000,1,55,0.221,0.150,4.000,0.241,1800.000,1626717233.000,59.807,47.224,54.525,0.250,60.273,0.595,0.011,2.703,0.000,0.000,0.000,0.011,0.000,20.750,29.300,1,0,0,2019-10-27,17,0.220
"(351, 100, '0')",0,,2400.000,0.142,65,1626639119,[],LWRLK,843,200.000,3,65,0.154,0.150,4.000,0.142,2400.000,1626639119.000,72.234,64.001,67.729,0.205,74.565,2.400,0.035,0.000,0.000,0.010,0.000,0.035,0.000,20.750,29.300,4,0,0,2019-10-27,17,0.124
"(346, 193, '0')",0,,inf,0.000,99999,,[],DMOLK,844,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(229, 1192, '0')",0,,inf,0.000,99999,,[],PQULK,845,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(355, 1192, '0')",0,,1800.000,0.417,30,,[],LWRLK,2754,200.000,1,30,0.208,0.150,4.000,0.417,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,3,2019-10-27,17,0.417
"(430, 1192, '0')",0,,1800.000,0.237,30,,[],LWRLK,1027,200.000,1,30,0.118,0.150,4.000,0.237,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,2,2019-10-27,17,0.237
"(354, 437, '0')",0,,1800.000,0.241,30,,[],LWRLK,848,200.000,1,30,0.121,0.150,4.000,0.241,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,4,2019-10-27,17,0.241
"(439, 437, '0')",0,,1800.000,0.166,30,,[],LWRLK,1050,200.000,1,30,0.083,0.150,4.000,0.166,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.166
"(354, 1606, '0')",0,,inf,0.000,99999,,[],PQULK,3014,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(272, 148, '0')",0,,inf,0.000,99999,,[],DMOLK,849,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(355, 432, '0')",0,,1800.000,0.111,30,1626768291,[],LWRLK,852,200.000,1,30,0.055,0.150,4.000,0.111,1800.000,1626768291.000,18.952,18.020,18.952,0.410,19.263,0.359,0.019,0.621,0.000,0.012,0.000,0.019,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.172
"(431, 432, '0')",0,,1800.000,0.369,30,170185557,[],LWRLK,1032,200.000,1,30,0.185,0.150,4.000,0.369,1800.000,170185557.000,16.156,11.185,8.078,0.130,16.156,0.000,0.000,1.522,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,2,2019-10-27,17,0.686
"(226, 141, '0')",0,,inf,0.000,99999,,[],DMOLK,854,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(220, 111, '0')",0,,inf,0.000,99999,,[],DMOLK,855,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(356, 358, '0')",0,,1800.000,0.339,30,400073979,[],LWRLK,856,200.000,2,30,0.169,0.150,4.000,0.339,1800.000,400073979.000,16.156,16.156,,0.500,16.156,0.000,,,0.000,0.000,0.000,,0.000,20.750,29.300,0,0,1,2019-10-27,17,0.629
"(379, 358, '0')",0,,1800.000,0.286,30,1626631044,[],LWRLK,902,200.000,1,30,0.143,0.150,4.000,0.286,1800.000,1626631044.000,12.272,14.913,12.272,0.482,14.913,2.931,0.239,2.931,0.000,0.148,0.022,0.239,0.000,20.750,29.300,0,0,2,2019-10-27,17,0.575
"(663, 358, '0')",0,,1800.000,0.223,30,1626615511,[],LWRLK,1540,200.000,1,30,0.111,0.150,4.000,0.223,1800.000,1626615511.000,17.864,16.777,17.398,0.300,18.641,0.782,0.045,0.717,0.000,0.016,0.000,0.045,0.000,20.750,29.300,1,0,5,2019-10-27,17,0.359
"(356, 360, '0')",0,,1800.000,0.117,30,400421634,[],LWRLK,857,200.000,1,30,0.059,0.150,4.000,0.117,1800.000,400421634.000,63.535,62.758,68.972,0.273,67.729,4.164,0.060,0.000,0.000,0.021,0.000,0.060,0.000,20.750,29.300,0,0,0,2019-10-27,17,0.052
"(357, 379, '0')",0,,1800.000,0.484,30,,[],LWRLK,861,200.000,1,30,0.242,0.150,4.000,0.484,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.750,29.300,0,0,3,2019-10-27,17,0.484
"(358, 379, '0')",0,,1800.000,0.286,30,1626631025,[],LWRLK,864,200.000,1,30,0.143,0.150,4.000,0.286,1800.000,1626631025.000,18.641,16.777,17.398,0.295,20.505,1.604,0.092,0.717,0.000,0.026,0.001,0.092,0.000,20.750,29.300,0,0,2,2019-10-27,17,0.418
