link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,date,hour,tf_inrix
"(387, 823, '0')",0,,inf,0.000,99999,,[],PQULK,1856,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1534, 1709, '0')",0,,inf,0.000,99999,,[],DMDLK,393,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1533, 1708, '0')",0,,inf,0.000,99999,,[],DMDLK,394,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(161, 85, '0')",0,,2400.000,0.294,65,1626662918,[],LWRLK,395,200.000,3,65,0.318,0.150,4.000,0.294,2400.000,1626662918.000,66.642,64.001,62.292,0.100,68.351,2.233,0.036,0.311,0.000,0.000,0.000,0.036,0.000,14.243,24.900,5,0,0,2019-10-09,18,0.279
"(328, 85, '0')",0,,1800.000,0.362,60,1626662918,[],LWRLK,772,200.000,1,60,0.362,0.150,4.000,0.362,1800.000,1626662918.000,66.642,64.001,62.292,0.100,68.351,2.233,0.036,0.311,0.000,0.000,0.000,0.036,0.000,14.243,24.900,5,0,0,2019-10-09,18,0.317
"(1532, 1707, '0')",0,,inf,0.000,99999,,[],DMDLK,396,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(162, 52, '0')",1,827.000,2400.000,0.131,65,1626749030,[602530],LWRLK,397,200.000,3,65,0.142,0.150,4.000,0.131,2400.000,1626749030.000,70.836,67.108,64.623,0.718,72.700,1.342,0.021,0.717,0.000,0.013,0.000,0.021,0.000,24.432,39.300,11,0,0,2019-10-09,18,0.117
"(1531, 1706, '0')",0,,inf,0.000,99999,,[],DMDLK,398,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(163, 928, '0')",0,,1800.000,0.302,40,1626619658,[],LWRLK,399,200.000,2,40,0.201,0.150,4.000,0.302,1800.000,1626619658.000,21.437,24.855,20.195,1.392,22.991,1.293,0.064,0.621,0.000,0.087,0.008,0.064,0.000,66.344,36.700,1,0,2,2019-10-09,18,0.526
"(929, 928, '0')",0,,1800.000,0.306,40,1626619647,[],LWRLK,2134,200.000,1,40,0.204,0.150,4.000,0.306,1800.000,1626619647.000,20.350,23.612,16.466,1.485,22.991,3.380,0.205,0.359,0.000,0.284,0.080,0.205,0.000,66.344,36.700,4,1,2,2019-10-09,18,0.532
"(163, 930, '0')",0,,1800.000,0.481,40,1626619647,[],LWRLK,400,200.000,2,40,0.321,0.150,4.000,0.481,1800.000,1626619647.000,20.350,23.612,16.466,1.485,22.991,3.380,0.205,0.359,0.000,0.284,0.080,0.205,0.000,66.344,36.700,1,1,2,2019-10-09,18,0.837
"(223, 930, '0')",0,,1800.000,0.122,40,1626619658,[],LWRLK,546,200.000,2,40,0.081,0.150,4.000,0.122,1800.000,1626619658.000,21.437,24.855,20.195,1.392,22.991,1.293,0.064,0.621,0.000,0.087,0.008,0.064,0.000,66.344,36.700,0,1,1,2019-10-09,18,0.212
"(1530, 1705, '0')",0,,inf,0.000,99999,,[],DMDLK,401,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(164, 205, '0')",0,,2400.000,0.115,65,400421634,[],LWRLK,402,200.000,3,65,0.125,0.150,4.000,0.115,2400.000,400421634.000,64.312,62.758,62.758,0.270,65.244,0.621,0.010,0.000,0.000,0.000,0.000,0.010,0.000,20.750,29.300,3,0,1,2019-10-09,18,0.115
"(165, 268, '0')",0,,2400.000,0.087,65,1626766906,[],LWRLK,403,200.000,5,65,0.094,0.150,4.000,0.087,2400.000,1626766906.000,65.865,62.758,60.584,0.255,67.108,1.683,0.028,1.293,0.000,0.010,0.000,0.028,0.000,27.250,25.900,21,0,0,2019-10-09,18,0.084
"(1529, 1704, '0')",0,,inf,0.000,99999,,[],DMDLK,404,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1528, 1703, '0')",0,,inf,0.000,99999,,[],DMDLK,405,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1527, 1702, '0')",0,,inf,0.000,99999,,[],DMDLK,407,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(167, 185, '0')",1,1785.000,2400.000,0.246,65,429471443,[601350],LWRLK,408,200.000,2,65,0.267,0.150,4.000,0.246,2400.000,429471443.000,56.545,59.030,55.613,0.385,59.030,2.537,0.046,0.359,0.000,0.017,0.000,0.046,0.000,37.414,16.600,0,0,0,2019-10-09,18,0.271
"(168, 161, '0')",0,,2400.000,0.417,65,1626758818,[],LWRLK,409,200.000,3,65,0.452,0.150,4.000,0.417,2400.000,1626758818.000,67.574,64.001,62.758,0.622,69.594,2.115,0.034,0.000,0.000,0.021,0.000,0.034,0.000,14.243,24.900,0,0,4,2019-10-09,18,0.390
"(293, 161, '0')",0,,1800.000,0.107,60,,[],LWRLK,695,200.000,1,60,0.107,0.150,4.000,0.107,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.243,24.900,1,0,0,2019-10-09,18,0.107
"(1526, 1701, '0')",0,,inf,0.000,99999,,[],DMDLK,410,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1525, 1700, '0')",0,,inf,0.000,99999,,[],DMDLK,412,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(170, 207, '0')",1,1861.000,1800.000,0.177,50,1626758818,[602346],LWRLK,413,200.000,2,50,0.148,0.150,4.000,0.177,1800.000,1626758818.000,67.574,64.001,62.758,0.622,69.594,2.115,0.034,0.000,0.000,0.021,0.000,0.034,0.000,21.600,26.000,19,0,0,2019-10-09,18,0.127
"(170, 168, '0')",1,1821.000,2400.000,0.212,65,1626758818,[602346],LWRLK,414,200.000,3,65,0.230,0.150,4.000,0.212,2400.000,1626758818.000,67.574,64.001,62.758,0.622,69.594,2.115,0.034,0.000,0.000,0.021,0.000,0.034,0.000,21.600,26.000,19,0,0,2019-10-09,18,0.198
"(1524, 1699, '0')",0,,inf,0.000,99999,,[],DMDLK,415,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1523, 1698, '0')",0,,inf,0.000,99999,,[],DMDLK,417,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(172, 697, '0')",0,,2400.000,0.160,60,1626662911,[],LWRLK,418,200.000,2,60,0.160,0.150,4.000,0.160,2400.000,1626662911.000,66.642,64.001,64.001,0.325,67.729,1.281,0.020,0.000,0.000,0.006,0.000,0.020,0.000,14.707,23.600,5,0,0,2019-10-09,18,0.142
"(172, 302, '0')",0,,1800.000,0.178,65,1626662911,[],LWRLK,419,200.000,4,65,0.193,0.150,4.000,0.178,1800.000,1626662911.000,66.642,64.001,64.001,0.325,67.729,1.281,0.020,0.000,0.000,0.006,0.000,0.020,0.000,14.707,23.600,5,0,0,2019-10-09,18,0.171
"(1522, 1697, '0')",0,,inf,0.000,99999,,[],DMDLK,420,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1521, 1696, '0')",0,,inf,0.000,99999,,[],DMDLK,421,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(173, 167, '0')",1,1785.000,2400.000,0.190,65,429471443,[601350],LWRLK,422,200.000,2,65,0.206,0.150,4.000,0.190,2400.000,429471443.000,56.545,59.030,55.613,0.385,59.030,2.537,0.046,0.359,0.000,0.017,0.000,0.046,0.000,37.414,16.600,0,0,1,2019-10-09,18,0.209
"(1520, 1695, '0')",0,,inf,0.000,99999,,[],DMDLK,423,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(174, 44, '0')",1,2169.000,2400.000,0.280,65,1626712378,[603108],LWRLK,424,200.000,2,65,0.303,0.150,4.000,0.280,2400.000,1626712378.000,41.632,49.088,50.952,0.198,47.846,5.048,0.099,1.829,0.000,0.026,0.001,0.099,0.000,23.075,28.300,20,0,1,2019-10-09,18,0.380
"(1519, 1694, '0')",0,,inf,0.000,99999,,[],DMDLK,425,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1518, 1693, '0')",0,,inf,0.000,99999,,[],DMDLK,427,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(177, 173, '0')",1,1785.000,2400.000,0.279,65,1626609698,[601350],LWRLK,428,200.000,2,65,0.302,0.150,4.000,0.279,2400.000,1626609698.000,46.292,52.817,53.438,0.530,55.302,6.984,0.131,2.211,0.000,0.083,0.007,0.131,0.000,21.114,36.700,0,0,0,2019-10-09,18,0.328
"(1517, 1692, '0')",0,,inf,0.000,99999,,[],DMDLK,429,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(178, 204, '0')",1,1572.000,2400.000,0.230,65,1626657866,"[601212, 602212]",LWRLK,430,200.000,4,65,0.249,0.150,4.000,0.230,2400.000,1626657866.000,34.952,50.952,25.942,0.417,49.088,9.442,0.364,3.975,0.000,0.092,0.008,0.364,0.000,27.250,25.900,0,0,0,2019-10-09,18,0.304
"(426, 204, '0')",0,,1800.000,0.103,60,1626657866,[],LWRLK,1020,200.000,1,60,0.103,0.150,4.000,0.103,1800.000,1626657866.000,34.952,50.952,25.942,0.417,49.088,9.442,0.364,3.975,0.000,0.092,0.008,0.364,0.000,27.250,25.900,0,0,0,2019-10-09,18,0.125
"(1516, 1691, '0')",0,,inf,0.000,99999,,[],DMDLK,431,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1515, 1690, '0')",0,,inf,0.000,99999,,[],DMDLK,432,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(179, 183, '0')",1,1547.000,2400.000,0.475,65,1626662650,[601347],LWRLK,433,200.000,5,65,0.515,0.150,4.000,0.475,2400.000,1626662650.000,64.157,62.758,62.758,0.323,65.865,1.176,0.019,0.000,0.000,0.005,0.000,0.019,0.000,14.707,23.600,24,0,0,2019-10-09,18,0.469
"(180, 267, '0')",0,,2400.000,0.140,65,1626662719,[],LWRLK,434,200.000,4,65,0.152,0.150,4.000,0.140,2400.000,1626662719.000,68.351,65.244,59.652,0.120,69.594,2.092,0.035,2.092,0.000,0.000,0.000,0.035,0.000,14.243,24.900,1,0,0,2019-10-09,18,0.131
"(1514, 1689, '0')",0,,inf,0.000,99999,,[],DMDLK,435,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1513, 1688, '0')",0,,inf,0.000,99999,,[],DMDLK,436,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(181, 83, '0')",0,,inf,0.000,99999,,[],PQULK,437,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1512, 1687, '0')",0,,inf,0.000,99999,,[],DMDLK,438,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(182, 99, '0')",0,,2400.000,0.415,65,1626704648,[],LWRLK,439,200.000,3,65,0.450,0.150,4.000,0.415,2400.000,1626704648.000,66.642,64.001,64.312,0.733,67.729,1.061,0.017,0.621,0.000,0.013,0.000,0.017,0.000,14.243,24.900,8,0,6,2019-10-09,18,0.399
"(1511, 1686, '0')",0,,inf,0.000,99999,,[],DMDLK,440,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1510, 1685, '0')",0,,inf,0.000,99999,,[],DMDLK,442,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(184, 108, '0')",0,,inf,0.000,99999,,[],PQULK,443,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1509, 1684, '0')",0,,inf,0.000,99999,,[],DMDLK,444,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(185, 186, '0')",1,1785.000,2400.000,0.277,45,1626731633,[601350],LWRLK,445,200.000,2,45,0.208,0.150,4.000,0.277,2400.000,1626731633.000,51.884,44.117,44.739,0.297,60.273,8.094,0.181,2.914,0.000,0.053,0.003,0.181,0.000,37.414,16.600,0,0,0,2019-10-09,18,0.207
"(1508, 1683, '0')",0,,inf,0.000,99999,,[],DMDLK,446,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(186, 184, '0')",1,1785.000,2400.000,0.131,45,1626731633,[601350],LWRLK,447,200.000,2,45,0.098,0.150,4.000,0.131,2400.000,1626731633.000,51.884,44.117,44.739,0.297,60.273,8.094,0.181,2.914,0.000,0.053,0.003,0.181,0.000,32.869,24.300,0,0,0,2019-10-09,18,0.098
"(187, 188, '0')",1,399.000,2400.000,0.398,55,1626666931,"[601247, 602247]",LWRLK,448,200.000,2,55,0.365,0.150,4.000,0.398,2400.000,1626666931.000,66.953,65.244,64.001,0.675,68.351,1.378,0.022,0.000,0.000,0.006,0.000,0.022,0.000,37.414,16.600,0,0,0,2019-10-09,18,0.320
"(1507, 1682, '0')",0,,inf,0.000,99999,,[],DMDLK,449,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(188, 87, '0')",1,1417.000,2400.000,0.116,65,1626658657,[602350],LWRLK,450,200.000,2,65,0.126,0.150,4.000,0.116,2400.000,1626658657.000,65.865,65.865,66.487,0.345,67.108,1.015,0.015,0.717,0.000,0.010,0.000,0.015,0.000,37.414,16.600,0,0,0,2019-10-09,18,0.113
"(1506, 1681, '0')",0,,inf,0.000,99999,,[],DMDLK,451,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1505, 1680, '0')",0,,inf,0.000,99999,,[],DMDLK,452,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(189, 182, '0')",0,,2400.000,0.294,65,1626704648,[],LWRLK,453,200.000,3,65,0.319,0.150,4.000,0.294,2400.000,1626704648.000,66.642,64.001,64.312,0.733,67.729,1.061,0.017,0.621,0.000,0.013,0.000,0.017,0.000,14.243,24.900,3,0,0,2019-10-09,18,0.283
"(1504, 1679, '0')",0,,inf,0.000,99999,,[],DMDLK,454,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(190, 69, '0')",0,,2400.000,0.262,65,1626640522,[],LWRLK,455,200.000,2,65,0.284,0.150,4.000,0.262,2400.000,1626640522.000,67.419,57.788,56.855,0.520,72.079,3.605,0.063,0.621,0.000,0.029,0.001,0.063,0.000,44.740,31.700,0,0,0,2019-10-09,18,0.236
"(191, 171, '0')",1,1417.000,2400.000,0.125,65,1626658657,[602350],LWRLK,456,200.000,2,65,0.135,0.150,4.000,0.125,2400.000,1626658657.000,65.865,65.865,66.487,0.345,67.108,1.015,0.015,0.717,0.000,0.010,0.000,0.015,0.000,21.114,36.700,0,0,0,2019-10-09,18,0.121
"(1503, 1678, '0')",0,,inf,0.000,99999,,[],DMDLK,457,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(192, 191, '0')",1,1417.000,2400.000,0.072,65,1626658657,[602350],LWRLK,458,200.000,2,65,0.078,0.150,4.000,0.072,2400.000,1626658657.000,65.865,65.865,66.487,0.345,67.108,1.015,0.015,0.717,0.000,0.010,0.000,0.015,0.000,37.414,16.600,0,0,0,2019-10-09,18,0.070
"(1502, 1677, '0')",0,,inf,0.000,99999,,[],DMDLK,459,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1501, 1676, '0')",0,,inf,0.000,99999,,[],DMDLK,460,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1613, 1788, '0')",0,,inf,0.000,99999,,[],DMDLK,461,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1500, 1675, '0')",0,,inf,0.000,99999,,[],DMDLK,462,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1499, 1674, '0')",0,,inf,0.000,99999,,[],DMDLK,463,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1498, 1673, '0')",0,,inf,0.000,99999,,[],DMDLK,464,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(195, 196, '0')",1,1045.000,2400.000,0.410,65,1626686444,[602517],LWRLK,465,200.000,2,65,0.444,0.150,4.000,0.410,2400.000,1626686444.000,71.147,60.894,62.137,0.417,76.429,3.533,0.057,0.000,0.000,0.025,0.001,0.057,0.000,44.740,31.700,0,0,0,2019-10-09,18,0.349
"(1497, 1672, '0')",0,,inf,0.000,99999,,[],DMDLK,466,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(196, 102, '0')",0,,2400.000,0.580,65,1626686346,[],LWRLK,467,200.000,2,65,0.628,0.150,4.000,0.580,2400.000,1626686346.000,71.768,60.894,62.137,0.492,76.429,3.229,0.052,0.000,0.000,0.015,0.000,0.052,0.000,44.740,31.700,1,0,2,2019-10-09,18,0.493
"(197, 270, '0')",0,,2400.000,0.078,65,1626654364,[],LWRLK,468,200.000,2,65,0.085,0.150,4.000,0.078,2400.000,1626654364.000,61.671,60.894,60.273,0.480,62.137,0.932,0.015,0.000,0.000,0.000,0.000,0.015,0.000,30.543,28.900,6,0,1,2019-10-09,18,0.082
"(620, 270, '0')",1,1005.000,1800.000,0.117,60,1626654364,[601522],LWRLK,1452,200.000,2,60,0.117,0.150,4.000,0.117,1800.000,1626654364.000,61.671,60.894,60.273,0.480,62.137,0.932,0.015,0.000,0.000,0.000,0.000,0.015,0.000,30.543,28.900,6,0,1,2019-10-09,18,0.113
"(1496, 1671, '0')",0,,inf,0.000,99999,,[],DMDLK,469,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1495, 1670, '0')",0,,inf,0.000,99999,,[],DMDLK,470,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(198, 202, '0')",1,809.000,2400.000,0.426,65,1626642604,[602526],LWRLK,471,200.000,4,65,0.461,0.150,4.000,0.426,2400.000,1626642604.000,67.108,62.758,60.894,0.235,67.729,1.243,0.020,0.000,0.000,0.010,0.000,0.020,0.000,20.893,29.500,19,0,2,2019-10-09,18,0.408
"(1494, 1669, '0')",0,,inf,0.000,99999,,[],DMDLK,472,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(199, 78, '0')",0,,2400.000,0.351,65,1626686417,[],LWRLK,473,200.000,2,65,0.380,0.150,4.000,0.351,2400.000,1626686417.000,69.904,62.137,62.137,0.245,75.186,3.711,0.060,0.000,0.000,0.010,0.000,0.060,0.000,41.544,28.300,2,0,3,2019-10-09,18,0.303
"(1493, 1668, '0')",0,,inf,0.000,99999,,[],DMDLK,474,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(1492, 1667, '0')",0,,inf,0.000,99999,,[],DMDLK,475,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(200, 84, '0')",1,862.000,2400.000,0.116,65,1626686435,[602520],LWRLK,476,200.000,3,65,0.126,0.150,4.000,0.116,2400.000,1626686435.000,68.351,64.623,62.137,0.640,72.079,3.086,0.050,0.000,0.000,0.034,0.001,0.050,0.000,41.544,28.300,0,0,0,2019-10-09,18,0.105
"(1491, 1666, '0')",0,,inf,0.000,99999,,[],DMDLK,477,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-09,18,0.000
"(201, 199, '0')",0,,2400.000,0.112,65,1626686417,[],LWRLK,478,200.000,2,65,0.121,0.150,4.000,0.112,2400.000,1626686417.000,69.904,62.137,62.137,0.245,75.186,3.711,0.060,0.000,0.000,0.010,0.000,0.060,0.000,41.544,28.300,4,0,1,2019-10-09,18,0.097
