link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,date,hour,tf_inrix
"(1253, 1252, '0')",0,,1800.000,0.106,40,441679109,[],LWRLK,2897,200.000,2,40,0.070,0.150,4.000,0.106,1800.000,441679109.000,31.069,27.962,29.204,0.215,36.040,5.393,0.185,0.879,0.000,0.040,0.002,0.185,0.000,67.240,34.200,0,0,0,2019-10-13,17,0.117
"(139, 1109, '0')",0,,1800.000,0.122,30,400146735,[],LWRLK,358,180.000,2,30,0.061,0.150,4.000,0.122,1800.000,400146735.000,15.068,16.156,14.913,0.365,15.534,0.311,0.021,0.000,0.000,0.010,0.000,0.021,0.000,13.125,28.800,0,1,6,2019-10-13,17,0.236
"(1137, 1109, '0')",0,,1800.000,0.107,35,1626613285,[],LWRLK,2629,200.000,3,35,0.062,0.150,4.000,0.107,1800.000,1626613285.000,14.292,14.292,,0.350,14.292,0.000,,,0.000,0.000,0.000,,0.000,13.125,28.800,0,1,6,2019-10-13,17,0.261
"(1138, 1109, '0')",0,,1800.000,0.080,35,400073901,[],LWRLK,2632,200.000,3,35,0.047,0.150,4.000,0.080,1800.000,400073901.000,18.641,16.156,16.466,0.198,22.369,2.825,0.172,0.359,0.000,0.026,0.001,0.172,0.000,13.125,28.800,0,1,6,2019-10-13,17,0.125
"(1536, 1711, '0')",0,,inf,0.000,99999,,[],DMDLK,359,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(145, 49, '0')",0,,2400.000,0.175,65,1626766899,[],LWRLK,360,200.000,2,65,0.190,0.150,4.000,0.175,2400.000,1626766899.000,68.351,65.244,67.419,0.637,70.836,1.758,0.026,0.359,0.000,0.015,0.000,0.026,0.000,39.191,28.700,0,0,0,2019-10-13,17,0.161
"(536, 139, '0')",0,,inf,0.000,99999,,[],PQULK,361,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(146, 160, '0')",0,,1800.000,0.248,45,429471469,[],LWRLK,362,200.000,1,45,0.186,0.150,4.000,0.248,1800.000,429471469.000,50.952,54.059,55.923,0.160,51.574,0.879,0.016,0.000,0.000,0.012,0.000,0.016,0.000,66.653,34.400,5,0,0,2019-10-13,17,0.216
"(146, 48, '0')",0,,2400.000,0.173,65,429471469,[],LWRLK,363,200.000,2,65,0.187,0.150,4.000,0.173,2400.000,429471469.000,50.952,54.059,55.923,0.160,51.574,0.879,0.016,0.000,0.000,0.012,0.000,0.016,0.000,66.653,34.400,6,0,1,2019-10-13,17,0.218
"(888, 1512, '0')",0,,inf,0.000,99999,,[],PQULK,364,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(888, 874, '0')",0,,1800.000,0.208,40,449891914,[],LWRLK,2041,200.000,4,40,0.139,0.150,4.000,0.208,1800.000,449891914.000,25.321,26.098,21.127,0.573,27.340,2.233,0.106,0.000,0.000,0.057,0.003,0.106,0.000,30.907,26.700,0,0,1,2019-10-13,17,0.305
"(876, 874, '0')",0,,1800.000,0.106,25,449891914,[],LWRLK,2016,200.000,2,25,0.044,0.150,4.000,0.106,1800.000,449891914.000,25.321,26.098,21.127,0.573,27.340,2.233,0.106,0.000,0.000,0.057,0.003,0.106,0.000,30.907,26.700,0,0,1,2019-10-13,17,0.097
"(878, 874, '0')",0,,1800.000,0.220,40,449891939,[],LWRLK,2020,200.000,4,40,0.146,0.150,4.000,0.220,1800.000,449891939.000,22.525,29.204,22.991,0.665,25.476,3.018,0.131,1.015,0.000,0.087,0.008,0.131,0.000,30.907,26.700,0,0,1,2019-10-13,17,0.345
"(886, 874, '0')",0,,1800.000,0.126,25,449891940,[],LWRLK,2038,200.000,2,25,0.053,0.150,4.000,0.126,1800.000,449891940.000,13.204,26.719,24.233,1.132,14.913,2.346,0.097,0.000,0.000,0.236,0.056,0.097,0.000,54.944,33.800,0,0,1,2019-10-13,17,0.212
"(1119, 138, '0')",0,,1800.000,0.122,30,,[],LWRLK,365,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.243,24.900,0,0,1,2019-10-13,17,0.122
"(996, 138, '0')",0,,inf,0.000,99999,,[],PQULK,371,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1119, 140, '0')",0,,1800.000,0.122,30,,[],LWRLK,368,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.243,24.900,0,0,1,2019-10-13,17,0.122
"(995, 140, '0')",0,,inf,0.000,99999,,[],PQULK,374,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1119, 1460, '0')",0,,1800.000,0.102,35,1626637688,[],LWRLK,2592,200.000,2,35,0.059,0.150,4.000,0.102,1800.000,1626637688.000,24.389,19.884,21.748,0.932,26.719,3.455,0.159,0.879,0.000,0.160,0.025,0.159,0.000,14.243,24.900,0,0,1,2019-10-13,17,0.133
"(1120, 1460, '0')",0,,1800.000,0.241,35,1626771082,[],LWRLK,2596,200.000,2,35,0.141,0.150,4.000,0.241,1800.000,1626771082.000,27.030,24.233,22.369,0.835,30.447,3.065,0.137,0.717,0.000,0.099,0.010,0.137,0.000,14.243,24.900,0,1,5,2019-10-13,17,0.278
"(1119, 1461, '0')",0,,1800.000,0.097,35,1626771082,[],LWRLK,2594,200.000,2,35,0.057,0.150,4.000,0.097,1800.000,1626771082.000,27.030,24.233,22.369,0.835,30.447,3.065,0.137,0.717,0.000,0.099,0.010,0.137,0.000,14.243,24.900,0,0,1,2019-10-13,17,0.111
"(1180, 1461, '0')",0,,1800.000,0.077,35,1626637688,[],LWRLK,2725,200.000,2,35,0.045,0.150,4.000,0.077,1800.000,1626637688.000,24.389,19.884,21.748,0.932,26.719,3.455,0.159,0.879,0.000,0.160,0.025,0.159,0.000,14.243,24.900,0,0,0,2019-10-13,17,0.101
"(138, 1119, '0')",0,,1800.000,0.122,30,,[],LWRLK,367,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.243,24.900,0,0,1,2019-10-13,17,0.122
"(140, 1119, '0')",0,,1800.000,0.122,30,1626771082,[],LWRLK,369,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,1626771082.000,27.030,24.233,22.369,0.835,30.447,3.065,0.137,0.717,0.000,0.099,0.010,0.137,0.000,14.243,24.900,0,0,1,2019-10-13,17,0.120
"(1460, 1119, '0')",0,,1800.000,0.102,35,1626771082,[],LWRLK,3335,200.000,3,35,0.059,0.150,4.000,0.102,1800.000,1626771082.000,27.030,24.233,22.369,0.835,30.447,3.065,0.137,0.717,0.000,0.099,0.010,0.137,0.000,14.243,24.900,0,0,1,2019-10-13,17,0.117
"(1461, 1119, '0')",0,,1800.000,0.097,35,1626637688,[],LWRLK,3336,200.000,3,35,0.057,0.150,4.000,0.097,1800.000,1626637688.000,24.389,19.884,21.748,0.932,26.719,3.455,0.159,0.879,0.000,0.160,0.025,0.159,0.000,14.243,24.900,0,0,1,2019-10-13,17,0.127
"(138, 1583, '0')",0,,inf,0.000,99999,,[],PQULK,372,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(140, 1584, '0')",0,,inf,0.000,99999,,[],PQULK,377,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(149, 145, '0')",0,,2400.000,0.102,65,1626766899,[],LWRLK,370,200.000,3,65,0.110,0.150,4.000,0.102,2400.000,1626766899.000,68.351,65.244,67.419,0.637,70.836,1.758,0.026,0.359,0.000,0.015,0.000,0.026,0.000,39.191,28.700,0,0,0,2019-10-13,17,0.093
"(151, 556, '0')",0,,2400.000,0.104,65,1626686767,[],LWRLK,375,200.000,3,65,0.113,0.150,4.000,0.104,2400.000,1626686767.000,69.283,65.244,70.215,0.508,72.700,2.756,0.039,0.000,0.000,0.022,0.000,0.039,0.000,36.974,29.000,0,0,0,2019-10-13,17,0.093
"(152, 154, '0')",0,,2400.000,0.459,65,1626686669,[],LWRLK,376,200.000,3,65,0.497,0.150,4.000,0.459,2400.000,1626686669.000,70.526,65.244,70.215,0.325,72.700,1.794,0.026,0.000,0.000,0.006,0.000,0.026,0.000,36.974,29.000,5,0,1,2019-10-13,17,0.410
"(153, 132, '0')",1,2731.000,2400.000,0.234,65,1626767125,[601540],LWRLK,378,200.000,3,65,0.254,0.150,4.000,0.234,2400.000,1626767125.000,70.060,65.244,68.972,0.445,71.458,2.053,0.030,0.000,0.000,0.019,0.000,0.030,0.000,36.974,29.000,0,0,0,2019-10-13,17,0.213
"(1624, 1576, '0')",0,,inf,0.000,99999,,[],PQULK,379,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1624, 1436, '0')",0,,1800.000,0.079,25,441662994,[],LWRLK,4260,200.000,1,25,0.033,0.150,4.000,0.079,1800.000,441662994.000,20.195,21.127,17.398,0.420,24.233,3.422,0.197,0.717,0.000,0.065,0.004,0.197,0.000,29.375,24.700,1,0,1,2019-10-13,17,0.081
"(1625, 1436, '0')",0,,1800.000,0.069,25,,[],LWRLK,4261,200.000,1,25,0.029,0.150,4.000,0.069,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.243,24.900,1,0,1,2019-10-13,17,0.069
"(1437, 1436, '0')",0,,1800.000,0.177,40,441662996,[],LWRLK,3293,200.000,2,40,0.118,0.150,4.000,0.177,1800.000,441662996.000,33.243,24.855,22.991,0.115,37.282,2.802,0.122,1.435,0.000,0.010,0.000,0.122,0.000,14.243,24.900,1,0,3,2019-10-13,17,0.190
"(1439, 1436, '0')",1,1897.000,1800.000,0.512,40,441662994,[601344],LWRLK,3296,200.000,2,40,0.341,0.150,4.000,0.512,1800.000,441662994.000,20.195,21.127,17.398,0.420,24.233,3.422,0.197,0.717,0.000,0.065,0.004,0.197,0.000,14.243,24.900,3,1,5,2019-10-13,17,0.845
"(154, 547, '0')",1,945.500,2400.000,0.160,65,1626737570,"[601208, 602208]",LWRLK,380,200.000,3,65,0.173,0.150,4.000,0.160,2400.000,1626737570.000,69.904,65.244,69.283,0.450,71.458,1.932,0.028,0.621,0.000,0.016,0.000,0.028,0.000,30.907,26.700,9,0,0,2019-10-13,17,0.145
"(551, 547, '0')",1,1194.000,1800.000,0.222,50,1626737570,"[601208, 602208]",LWRLK,1314,200.000,1,50,0.185,0.150,4.000,0.222,1800.000,1626737570.000,69.904,65.244,69.283,0.450,71.458,1.932,0.028,0.621,0.000,0.016,0.000,0.028,0.000,30.907,26.700,15,0,0,2019-10-13,17,0.155
"(954, 994, '0')",0,,1800.000,0.779,15,,[],LWRLK,381,200.000,1,15,0.195,0.150,4.000,0.779,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.738,46.800,0,4,1,2019-10-13,17,0.779
"(954, 958, '0')",0,,1800.000,0.267,40,449891872,[],LWRLK,2198,200.000,3,40,0.178,0.150,4.000,0.267,1800.000,449891872.000,18.020,29.826,20.816,0.600,21.748,2.537,0.122,0.621,0.000,0.068,0.005,0.122,0.000,15.738,46.800,0,0,2,2019-10-13,17,0.491
"(1384, 1379, '0')",0,,1800.000,0.144,35,400073560,[],LWRLK,382,200.000,2,35,0.084,0.150,4.000,0.144,1800.000,400073560.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.738,46.800,0,0,1,2019-10-13,17,0.144
"(947, 1379, '0')",0,,1800.000,0.105,35,400073537,[],LWRLK,2184,200.000,3,35,0.061,0.150,4.000,0.105,1800.000,400073537.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.738,46.800,0,1,2,2019-10-13,17,0.105
"(1384, 949, '0')",0,,1800.000,0.084,35,400032282,[],LWRLK,3183,200.000,2,35,0.049,0.150,4.000,0.084,1800.000,400032282.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.738,46.800,0,0,0,2019-10-13,17,0.084
"(931, 949, '0')",0,,1800.000,0.192,35,400073560,[],LWRLK,2142,200.000,2,35,0.112,0.150,4.000,0.192,1800.000,400073560.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.531,29.100,0,1,1,2019-10-13,17,0.192
"(155, 215, '0')",0,,2400.000,0.451,65,1626686650,[],LWRLK,383,200.000,3,65,0.489,0.150,4.000,0.451,2400.000,1626686650.000,71.302,65.865,70.526,0.240,72.700,1.061,0.015,0.359,0.000,0.012,0.000,0.015,0.000,30.907,26.700,19,0,0,2019-10-13,17,0.404
"(532, 215, '0')",0,,1800.000,0.121,55,1626647450,[],LWRLK,1274,200.000,1,55,0.111,0.150,4.000,0.121,1800.000,1626647450.000,27.496,34.797,28.583,0.348,29.826,1.785,0.062,0.717,0.000,0.021,0.000,0.062,0.000,30.907,26.700,18,0,0,2019-10-13,17,0.223
"(156, 153, '0')",1,2731.000,2400.000,0.361,65,1626767125,[601540],LWRLK,384,200.000,3,65,0.391,0.150,4.000,0.361,2400.000,1626767125.000,70.060,65.244,68.972,0.445,71.458,2.053,0.030,0.000,0.000,0.019,0.000,0.030,0.000,36.974,29.000,0,0,0,2019-10-13,17,0.328
"(1379, 1384, '0')",0,,1800.000,0.144,35,400032282,[],LWRLK,385,200.000,2,35,0.084,0.150,4.000,0.144,1800.000,400032282.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.738,46.800,0,0,1,2019-10-13,17,0.144
"(949, 1384, '0')",0,,1800.000,0.084,35,400073560,[],LWRLK,2190,200.000,3,35,0.049,0.150,4.000,0.084,1800.000,400073560.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.738,46.800,0,0,0,2019-10-13,17,0.084
"(1379, 947, '0')",0,,1800.000,0.105,35,400032304,[],LWRLK,3176,200.000,2,35,0.061,0.150,4.000,0.105,1800.000,400032304.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.738,46.800,0,1,2,2019-10-13,17,0.105
"(1378, 947, '0')",0,,1800.000,0.029,40,400032303,[],LWRLK,3171,200.000,2,40,0.019,0.150,4.000,0.029,1800.000,400032303.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.738,46.800,0,1,2,2019-10-13,17,0.029
"(648, 947, '0')",0,,inf,0.000,99999,,[],PQULK,3180,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(157, 1203, '0')",0,,1800.000,0.119,45,441679118,[],LWRLK,386,200.000,3,45,0.089,0.150,4.000,0.119,1800.000,441679118.000,28.117,29.826,26.564,0.103,32.933,4.981,0.187,0.311,0.000,0.021,0.000,0.187,0.000,56.987,30.500,0,0,0,2019-10-13,17,0.163
"(1205, 1203, '0')",0,,1800.000,0.274,25,441679120,[],LWRLK,2785,200.000,1,25,0.114,0.150,4.000,0.274,1800.000,441679120.000,31.845,27.962,29.670,0.117,36.040,3.636,0.123,1.281,0.000,0.013,0.000,0.123,0.000,56.987,30.500,0,0,0,2019-10-13,17,0.190
"(1209, 1203, '0')",0,,1800.000,0.192,25,,[],LWRLK,2791,200.000,1,25,0.080,0.150,4.000,0.192,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.987,30.500,0,0,0,2019-10-13,17,0.192
"(157, 1202, '0')",0,,1800.000,0.219,25,441679118,[],LWRLK,387,200.000,1,25,0.091,0.150,4.000,0.219,1800.000,441679118.000,28.117,29.826,26.564,0.103,32.933,4.981,0.187,0.311,0.000,0.021,0.000,0.187,0.000,56.987,30.500,0,0,1,2019-10-13,17,0.166
"(1207, 1202, '0')",0,,1800.000,0.255,25,,[],LWRLK,2789,200.000,1,25,0.106,0.150,4.000,0.255,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.821,46.000,0,0,1,2019-10-13,17,0.255
"(1210, 1202, '0')",0,,1800.000,0.070,45,441679120,[],LWRLK,2794,200.000,3,45,0.052,0.150,4.000,0.070,1800.000,441679120.000,31.845,27.962,29.670,0.117,36.040,3.636,0.123,1.281,0.000,0.013,0.000,0.123,0.000,56.987,30.500,0,0,1,2019-10-13,17,0.087
"(1535, 1710, '0')",0,,inf,0.000,99999,,[],DMDLK,388,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(159, 823, '0')",0,,1800.000,0.302,50,1626685661,[],LWRLK,392,200.000,3,50,0.251,0.150,4.000,0.302,1800.000,1626685661.000,34.175,31.690,32.001,0.852,36.040,1.522,0.048,0.621,0.000,0.032,0.001,0.048,0.000,56.987,30.500,0,0,2,2019-10-13,17,0.418
"(387, 823, '0')",0,,inf,0.000,99999,,[],PQULK,1856,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1534, 1709, '0')",0,,inf,0.000,99999,,[],DMDLK,393,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1533, 1708, '0')",0,,inf,0.000,99999,,[],DMDLK,394,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(161, 85, '0')",0,,2400.000,0.294,65,1626662918,[],LWRLK,395,200.000,3,65,0.318,0.150,4.000,0.294,2400.000,1626662918.000,70.836,64.001,69.594,0.090,72.079,1.134,0.016,0.717,0.000,0.012,0.000,0.016,0.000,14.243,24.900,5,0,0,2019-10-13,17,0.265
"(328, 85, '0')",0,,1800.000,0.362,60,1626662918,[],LWRLK,772,200.000,1,60,0.362,0.150,4.000,0.362,1800.000,1626662918.000,70.836,64.001,69.594,0.090,72.079,1.134,0.016,0.717,0.000,0.012,0.000,0.016,0.000,14.243,24.900,5,0,0,2019-10-13,17,0.301
"(1532, 1707, '0')",0,,inf,0.000,99999,,[],DMDLK,396,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(162, 52, '0')",1,614.000,2400.000,0.131,65,1626749030,[602530],LWRLK,397,200.000,3,65,0.142,0.150,4.000,0.131,2400.000,1626749030.000,71.302,67.108,71.768,0.715,72.079,0.595,0.008,0.621,0.000,0.010,0.000,0.008,0.000,24.432,39.300,11,0,0,2019-10-13,17,0.118
"(1531, 1706, '0')",0,,inf,0.000,99999,,[],DMDLK,398,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(163, 928, '0')",0,,1800.000,0.302,40,1626619658,[],LWRLK,399,200.000,2,40,0.201,0.150,4.000,0.302,1800.000,1626619658.000,29.204,24.855,24.544,1.030,32.311,2.914,0.119,0.359,0.000,0.107,0.012,0.119,0.000,66.344,36.700,1,0,2,2019-10-13,17,0.374
"(929, 928, '0')",0,,1800.000,0.306,40,1626619647,[],LWRLK,2134,200.000,1,40,0.204,0.150,4.000,0.306,1800.000,1626619647.000,24.078,23.612,21.437,1.300,29.204,5.925,0.276,0.359,0.000,0.371,0.138,0.276,0.000,66.344,36.700,4,1,2,2019-10-13,17,0.419
"(163, 930, '0')",0,,1800.000,0.481,40,1626619647,[],LWRLK,400,200.000,2,40,0.321,0.150,4.000,0.481,1800.000,1626619647.000,24.078,23.612,21.437,1.300,29.204,5.925,0.276,0.359,0.000,0.371,0.138,0.276,0.000,66.344,36.700,1,1,2,2019-10-13,17,0.659
"(223, 930, '0')",0,,1800.000,0.122,40,1626619658,[],LWRLK,546,200.000,2,40,0.081,0.150,4.000,0.122,1800.000,1626619658.000,29.204,24.855,24.544,1.030,32.311,2.914,0.119,0.359,0.000,0.107,0.012,0.119,0.000,66.344,36.700,0,1,1,2019-10-13,17,0.151
"(1530, 1705, '0')",0,,inf,0.000,99999,,[],DMDLK,401,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(164, 205, '0')",0,,2400.000,0.115,65,400421634,[],LWRLK,402,200.000,3,65,0.125,0.150,4.000,0.115,2400.000,400421634.000,67.419,62.758,68.972,0.260,69.594,1.644,0.024,0.000,0.000,0.012,0.000,0.024,0.000,20.750,29.300,3,0,1,2019-10-13,17,0.108
"(165, 268, '0')",0,,2400.000,0.087,65,1626766906,[],LWRLK,403,200.000,5,65,0.094,0.150,4.000,0.087,2400.000,1626766906.000,68.817,62.758,67.419,0.240,69.594,1.176,0.017,0.359,0.000,0.012,0.000,0.017,0.000,27.250,25.900,21,0,0,2019-10-13,17,0.081
"(1529, 1704, '0')",0,,inf,0.000,99999,,[],DMDLK,404,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1528, 1703, '0')",0,,inf,0.000,99999,,[],DMDLK,405,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1527, 1702, '0')",0,,inf,0.000,99999,,[],DMDLK,407,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(167, 185, '0')",1,1507.000,2400.000,0.246,65,429471443,[601350],LWRLK,408,200.000,2,65,0.267,0.150,4.000,0.246,2400.000,429471443.000,59.962,59.030,57.788,0.370,60.273,0.359,0.006,0.879,0.000,0.000,0.000,0.006,0.000,37.414,16.600,0,0,0,2019-10-13,17,0.266
"(168, 161, '0')",0,,2400.000,0.417,65,1626758818,[],LWRLK,409,200.000,3,65,0.452,0.150,4.000,0.417,2400.000,1626758818.000,69.904,64.001,70.526,0.600,70.836,0.802,0.011,0.359,0.000,0.000,0.000,0.011,0.000,14.243,24.900,0,0,4,2019-10-13,17,0.383
"(293, 161, '0')",0,,1800.000,0.107,60,,[],LWRLK,695,200.000,1,60,0.107,0.150,4.000,0.107,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.243,24.900,1,0,0,2019-10-13,17,0.107
"(1526, 1701, '0')",0,,inf,0.000,99999,,[],DMDLK,410,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1525, 1700, '0')",0,,inf,0.000,99999,,[],DMDLK,412,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(170, 207, '0')",1,2164.000,1800.000,0.177,50,1626758818,[602346],LWRLK,413,200.000,2,50,0.148,0.150,4.000,0.177,1800.000,1626758818.000,69.904,64.001,70.526,0.600,70.836,0.802,0.011,0.359,0.000,0.000,0.000,0.011,0.000,21.600,26.000,19,0,0,2019-10-13,17,0.125
"(170, 168, '0')",1,2121.000,2400.000,0.212,65,1626758818,[602346],LWRLK,414,200.000,3,65,0.230,0.150,4.000,0.212,2400.000,1626758818.000,69.904,64.001,70.526,0.600,70.836,0.802,0.011,0.359,0.000,0.000,0.000,0.011,0.000,21.600,26.000,19,0,0,2019-10-13,17,0.195
"(1524, 1699, '0')",0,,inf,0.000,99999,,[],DMDLK,415,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(1523, 1698, '0')",0,,inf,0.000,99999,,[],DMDLK,417,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-13,17,0.000
"(172, 697, '0')",0,,2400.000,0.160,60,1626662911,[],LWRLK,418,200.000,2,60,0.160,0.150,4.000,0.160,2400.000,1626662911.000,70.060,64.001,72.390,0.315,70.836,0.595,0.008,0.359,0.000,0.010,0.000,0.008,0.000,14.707,23.600,5,0,0,2019-10-13,17,0.136
