link_key,speed_max,tt_avg,speed_sd,median_age,speed_ref_avg,inrix_id,road_closures,tt_sd,speed_hist_sd,incidents,tt_var,speed_hist_avg,speed_cv,bus_stops,tt_cv,median_inc,speed_avg,intersections,speed_ref_sd,date,hour
"(560, 238, '0')",0.000,0.000,0.000,46.000,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,24.821,0.000,0,0.000,2020-10-06,16
"(19, 309, '0')",65.865,0.273,0.507,29.900,64.001,1626616333.000,0.000,0.005,0.000,0,0.000,62.758,0.008,0,0.008,39.750,65.244,0,0.000,2020-10-06,16
"(135, 309, '0')",0.000,0.000,0.000,39.300,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,24.432,0.000,0,0.000,2020-10-06,16
"(558, 115, '0')",52.195,0.285,3.168,29.000,47.846,170160930.000,0.000,0.024,0.311,0,0.001,49.244,0.064,0,0.064,36.974,49.088,1,0.000,2020-10-06,16
"(10, 1217, '0')",0.000,0.000,0.000,28.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,39.191,0.000,1,0.000,2020-10-06,16
"(1214, 1217, '0')",19.884,1.477,2.453,28.700,25.476,449891953.000,0.000,0.205,1.190,0,0.042,18.330,0.134,0,0.134,39.191,16.311,1,0.000,2020-10-06,16
"(1216, 1217, '0')",21.748,1.225,1.829,28.700,27.962,1626721540.000,0.000,0.107,0.879,0,0.011,19.884,0.092,0,0.092,39.191,19.263,1,0.000,2020-10-06,16
"(10, 1285, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(127, 555, '0')",0.000,0.000,0.000,29.000,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,36.974,0.000,0,0.000,2020-10-06,16
"(1555, 1730, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(22, 76, '0')",68.351,0.220,1.553,25.900,62.758,1626686518.000,0.000,0.000,0.311,1,0.000,62.603,0.025,0,0.025,27.250,66.021,0,0.000,2020-10-06,16
"(23, 57, '0')",22.991,0.307,2.842,34.400,29.204,1626615706.000,0.000,0.039,0.000,0,0.001,24.855,0.114,0,0.114,66.653,19.729,5,0.000,2020-10-06,16
"(23, 7, '0')",30.447,0.035,1.785,34.400,31.069,429471467.000,0.000,0.010,0.000,0,0.000,24.855,0.072,0,0.072,66.653,28.117,2,0.000,2020-10-06,16
"(1554, 1729, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(545, 557, '0')",0.000,0.000,0.000,26.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,30.907,0.000,0,0.000,2020-10-06,16
"(41, 548, '0')",41.010,0.355,5.840,29.000,31.690,1626691238.000,0.000,0.055,2.175,0,0.003,31.845,0.183,0,0.183,36.974,35.107,0,0.000,2020-10-06,16
"(373, 668, '0')",13.049,0.177,0.621,29.300,26.098,400074037.000,0.000,0.005,0.621,3,0.000,12.117,0.051,0,0.051,20.750,12.117,0,0.000,2020-10-06,16
"(30, 668, '0')",67.108,0.090,1.134,29.300,64.001,400421597.000,0.000,0.012,0.717,0,0.000,63.380,0.018,0,0.018,20.750,65.865,0,0.000,2020-10-06,16
"(672, 551, '0')",53.438,0.225,5.032,26.700,49.088,1626744834.000,0.000,0.021,1.785,1,0.000,48.312,0.104,0,0.104,30.907,47.690,0,0.000,2020-10-06,16
"(527, 524, '0')",43.496,0.472,5.851,26.700,41.010,1626661395.000,0.000,0.071,1.932,0,0.005,41.943,0.140,0,0.140,30.907,38.525,0,0.000,2020-10-06,16
"(25, 27, '0')",18.641,0.550,0.932,24.500,24.233,1626738113.000,0.000,0.029,0.782,0,0.001,16.000,0.058,0,0.058,17.434,17.554,3,0.000,2020-10-06,16
"(446, 27, '0')",0.000,0.000,0.000,39.300,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,24.432,0.000,0,0.000,2020-10-06,16
"(670, 27, '0')",21.748,0.457,1.134,39.300,21.748,1626645082.000,0.000,0.022,1.190,0,0.000,17.709,0.064,0,0.064,24.432,20.505,0,0.000,2020-10-06,16
"(26, 37, '0')",21.127,0.382,1.785,29.600,22.991,429471483.000,0.000,0.039,0.311,2,0.001,16.311,0.109,1,0.109,45.663,18.486,3,0.000,2020-10-06,16
"(225, 37, '0')",19.884,0.795,1.176,46.800,22.991,1626690284.000,0.000,0.058,1.015,0,0.003,18.020,0.065,0,0.065,15.738,19.107,1,0.000,2020-10-06,16
"(503, 37, '0')",50.952,0.162,5.183,33.600,36.040,1626763468.000,0.000,0.015,12.799,0,0.000,25.321,0.205,0,0.205,41.694,46.137,1,0.000,2020-10-06,16
"(514, 517, '0')",0.000,0.000,0.000,26.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,30.907,0.000,0,0.000,2020-10-06,16
"(27, 447, '0')",21.748,0.020,1.134,29.900,21.748,400073693.000,0.000,0.000,1.190,0,0.000,17.709,0.064,0,0.064,39.750,20.505,5,0.000,2020-10-06,16
"(27, 670, '0')",18.641,0.550,0.932,39.300,24.233,1626738113.000,0.000,0.029,0.782,0,0.001,16.000,0.058,0,0.058,24.432,17.554,0,0.000,2020-10-06,16
"(29, 670, '0')",21.748,0.457,1.134,39.300,21.748,1626645082.000,0.000,0.022,1.190,0,0.000,17.709,0.064,0,0.064,24.432,20.505,1,0.000,2020-10-06,16
"(27, 452, '0')",35.418,0.515,1.758,24.500,39.768,1626707326.000,0.000,0.024,2.092,0,0.001,28.583,0.061,0,0.061,17.434,32.933,1,0.000,2020-10-06,16
"(534, 537, '0')",0.000,0.000,0.000,33.100,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,45.536,0.000,1,0.000,2020-10-06,16
"(513, 510, '0')",0.000,0.000,0.000,33.100,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,45.536,0.000,0,0.000,2020-10-06,16
"(11, 1048, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(451, 1048, '0')",31.690,0.988,1.378,21.300,32.311,449891975.000,0.000,0.046,0.000,0,0.002,24.233,0.057,0,0.057,23.867,29.981,0,0.000,2020-10-06,16
"(29, 1041, '0')",0.000,0.000,0.000,45.200,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,16.994,0.000,0,0.000,2020-10-06,16
"(29, 1045, '0')",29.826,1.230,3.930,21.300,27.340,1626659782.000,0.000,0.191,0.717,0,0.037,22.369,0.176,0,0.176,23.867,24.855,0,0.000,2020-10-06,16
"(29, 451, '0')",31.690,0.988,1.378,21.300,32.311,449891975.000,0.000,0.046,0.000,0,0.002,24.233,0.057,0,0.057,23.867,29.981,1,0.000,2020-10-06,16
"(1048, 451, '0')",31.690,1.015,2.269,21.300,30.447,449891993.000,0.000,0.075,0.359,0,0.006,26.408,0.086,0,0.086,23.867,29.204,0,0.000,2020-10-06,16
"(529, 532, '0')",0.000,0.000,0.000,26.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,30.907,0.000,0,0.000,2020-10-06,16
"(519, 522, '0')",0.000,0.000,0.000,33.100,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,45.536,0.000,0,0.000,2020-10-06,16
"(498, 501, '0')",18.020,0.542,0.782,33.600,18.020,1626664336.000,0.000,0.022,1.076,0,0.000,15.845,0.049,0,0.049,41.694,17.243,1,0.000,2020-10-06,16
"(348, 350, '0')",53.438,0.303,3.148,29.300,54.059,1626717233.000,0.000,0.024,2.796,0,0.001,42.409,0.074,0,0.074,20.750,48.778,1,0.000,2020-10-06,16
"(110, 131, '0')",25.476,0.268,1.564,46.000,32.933,429471501.000,0.000,0.013,0.000,0,0.000,26.719,0.059,0,0.059,24.821,23.301,1,0.000,2020-10-06,16
"(287, 131, '0')",67.108,0.200,1.644,46.000,65.244,1626686788.000,0.000,0.000,0.311,3,0.000,62.603,0.026,0,0.026,24.821,65.555,0,0.000,2020-10-06,16
"(110, 106, '0')",34.797,0.070,2.053,46.000,32.933,429471499.000,0.000,0.000,0.621,0,0.000,27.030,0.076,0,0.076,24.821,32.467,3,0.000,2020-10-06,16
"(32, 106, '0')",39.146,0.245,1.785,46.000,34.797,1626650773.000,0.000,0.010,0.717,1,0.000,36.661,0.049,0,0.049,24.821,36.816,1,0.000,2020-10-06,16
"(107, 106, '0')",18.020,0.570,0.000,46.000,18.020,171130911.000,0.000,0.000,,0,0.000,,,0,,24.821,18.020,1,0.000,2020-10-06,16
"(471, 473, '0')",0.000,0.000,0.000,25.600,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,42.628,0.000,2,0.000,2020-10-06,16
"(33, 840, '0')",26.098,0.345,2.685,26.700,24.855,449892031.000,0.000,0.045,0.879,1,0.002,19.263,0.139,0,0.139,30.907,22.369,0,0.000,2020-10-06,16
"(839, 840, '0')",16.777,0.412,1.134,26.700,19.884,449891941.000,0.000,0.030,1.293,1,0.001,14.602,0.078,0,0.078,30.907,15.534,1,0.000,2020-10-06,16
"(853, 840, '0')",26.098,0.283,2.685,29.000,24.855,449892032.000,0.000,0.039,0.879,1,0.001,19.263,0.139,0,0.139,36.974,22.369,0,0.000,2020-10-06,16
"(854, 840, '0')",16.777,0.412,1.134,26.700,19.884,449891941.000,0.000,0.030,1.293,1,0.001,14.602,0.078,0,0.078,30.907,15.534,0,0.000,2020-10-06,16
"(33, 209, '0')",16.777,0.500,1.134,26.700,19.884,449891942.000,0.000,0.029,1.293,1,0.001,14.602,0.078,0,0.078,30.907,15.534,1,0.000,2020-10-06,16
"(222, 209, '0')",26.098,0.260,2.685,29.000,24.855,1626617701.000,0.000,0.027,0.879,3,0.001,19.263,0.139,0,0.139,36.974,22.369,2,0.000,2020-10-06,16
"(542, 209, '0')",66.487,0.350,0.782,29.000,65.244,1626686669.000,0.000,0.000,0.000,1,0.000,64.001,0.012,0,0.012,36.974,65.710,0,0.000,2020-10-06,16
"(34, 1305, '0')",0.000,0.000,0.000,26.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,30.907,0.000,2,0.000,2020-10-06,16
"(1304, 1305, '0')",0.000,0.000,0.000,26.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,30.907,0.000,0,0.000,2020-10-06,16
"(34, 893, '0')",31.690,0.395,1.378,26.700,31.690,1626709526.000,0.000,0.019,0.782,0,0.000,24.078,0.057,0,0.057,30.907,30.292,2,0.000,2020-10-06,16
"(34, 1515, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(488, 486, '0')",0.000,0.000,0.000,36.500,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,42.500,0.000,1,0.000,2020-10-06,16
"(464, 461, '0')",44.117,0.295,4.394,46.800,37.904,1626692488.000,0.000,0.037,7.157,0,0.001,31.069,0.141,0,0.141,15.738,38.525,0,0.000,2020-10-06,16
"(35, 130, '0')",26.098,0.287,4.275,26.700,24.855,1626668854.000,0.000,0.062,0.359,15,0.004,19.573,0.218,0,0.218,30.907,22.991,7,0.000,2020-10-06,16
"(35, 91, '0')",21.127,0.432,2.400,33.100,21.748,1626736434.000,0.000,0.050,0.311,0,0.002,19.729,0.122,0,0.122,45.536,18.796,2,0.000,2020-10-06,16
"(1306, 91, '0')",26.098,0.112,4.275,26.700,24.855,429473541.000,0.000,0.025,0.359,0,0.001,19.573,0.218,1,0.218,30.907,22.991,1,0.000,2020-10-06,16
"(491, 493, '0')",0.000,0.000,0.000,21.100,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,42.205,0.000,0,0.000,2020-10-06,16
"(477, 479, '0')",0.000,0.000,0.000,46.800,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,15.738,0.000,0,0.000,2020-10-06,16
"(36, 498, '0')",18.020,0.542,0.782,33.600,18.020,1626664336.000,0.000,0.022,1.076,2,0.000,15.845,0.049,0,0.049,41.694,17.243,1,0.000,2020-10-06,16
"(36, 26, '0')",21.127,0.382,1.785,29.600,22.991,429471483.000,0.000,0.039,0.311,2,0.001,16.311,0.109,0,0.109,45.663,18.486,2,0.000,2020-10-06,16
"(36, 40, '0')",19.884,0.417,1.176,29.600,22.991,429472910.000,0.000,0.035,1.015,2,0.001,18.020,0.065,0,0.065,45.663,19.107,1,0.000,2020-10-06,16
"(495, 40, '0')",21.127,0.432,1.785,33.600,22.991,429473162.000,0.000,0.039,0.311,1,0.001,16.311,0.109,2,0.109,41.694,18.486,1,0.000,2020-10-06,16
"(483, 484, '0')",0.000,0.000,0.000,36.500,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,42.500,0.000,0,0.000,2020-10-06,16
"(452, 673, '0')",0.000,0.000,0.000,24.500,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,17.434,0.000,1,0.000,2020-10-06,16
"(37, 225, '0')",21.748,0.723,0.782,46.800,24.855,1626624727.000,0.000,0.030,0.782,0,0.001,20.039,0.039,0,0.039,15.738,20.661,1,0.000,2020-10-06,16
"(1364, 225, '0')",19.884,0.795,1.176,46.800,22.991,1626690284.000,0.000,0.058,1.015,0,0.003,18.020,0.065,0,0.065,15.738,19.107,0,0.000,2020-10-06,16
"(37, 97, '0')",19.884,0.363,1.176,29.600,22.991,429471482.000,0.000,0.025,1.015,2,0.001,18.020,0.065,0,0.065,45.663,19.107,2,0.000,2020-10-06,16
"(37, 247, '0')",46.603,0.237,4.316,29.600,49.710,1626699254.000,0.000,0.029,1.479,1,0.001,51.884,0.083,0,0.083,45.663,42.719,1,0.000,2020-10-06,16
"(245, 247, '0')",46.603,0.237,4.316,33.600,49.710,1626699254.000,0.000,0.029,1.479,14,0.001,51.884,0.083,0,0.083,41.694,42.719,1,0.000,2020-10-06,16
"(119, 216, '0')",24.233,0.275,0.802,29.000,31.069,1626623043.000,0.000,0.006,0.000,0,0.000,26.098,0.031,0,0.031,36.974,23.301,1,0.000,2020-10-06,16
"(46, 216, '0')",69.594,0.230,1.378,29.000,67.108,1626766844.000,0.000,0.000,0.311,0,0.000,67.263,0.020,0,0.020,36.974,67.574,0,0.000,2020-10-06,16
"(119, 118, '0')",32.311,0.095,2.115,46.000,34.797,429471500.000,0.000,0.010,0.879,0,0.000,26.719,0.079,0,0.079,24.821,29.360,2,0.000,2020-10-06,16
"(124, 118, '0')",31.069,0.270,1.468,46.000,34.797,170685485.000,0.000,0.014,0.782,0,0.000,25.942,0.057,0,0.057,24.821,29.049,2,0.000,2020-10-06,16
"(555, 118, '0')",37.904,0.325,2.053,46.000,34.797,1626732650.000,0.000,0.021,1.864,0,0.000,32.001,0.064,0,0.064,24.821,35.263,2,0.000,2020-10-06,16
"(24, 446, '0')",0.000,0.000,0.000,39.300,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,24.432,0.000,1,0.000,2020-10-06,16
"(38, 39, '0')",0.000,0.000,0.000,29.900,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,39.750,0.000,0,0.000,2020-10-06,16
"(424, 381, '0')",0.000,0.000,0.000,29.500,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,20.893,0.000,0,0.000,2020-10-06,16
"(618, 620, '0')",67.108,0.465,1.634,28.900,60.894,1626654364.000,0.000,0.010,0.359,0,0.000,60.584,0.027,0,0.027,30.543,64.778,0,0.000,2020-10-06,16
"(417, 419, '0')",54.059,0.238,6.117,41.800,42.875,1626677765.000,0.000,0.030,1.468,0,0.001,42.098,0.145,0,0.145,50.641,46.137,0,0.000,2020-10-06,16
"(39, 444, '0')",43.496,0.315,3.529,29.900,39.768,1626663314.000,0.000,0.031,3.745,0,0.001,31.379,0.112,0,0.112,39.750,39.923,1,0.000,2020-10-06,16
"(447, 444, '0')",21.748,0.580,1.134,29.900,21.748,1626742922.000,0.000,0.036,1.190,0,0.001,17.709,0.064,0,0.064,39.750,20.505,2,0.000,2020-10-06,16
"(448, 444, '0')",18.641,0.443,0.932,29.900,24.233,1626715304.000,0.000,0.022,0.782,0,0.000,16.000,0.058,0,0.058,39.750,17.554,1,0.000,2020-10-06,16
"(40, 36, '0')",21.127,0.432,1.785,29.600,22.991,429473162.000,0.000,0.039,0.311,2,0.001,16.311,0.109,0,0.109,45.663,18.486,1,0.000,2020-10-06,16
"(497, 36, '0')",54.059,0.117,6.054,29.600,42.875,429471481.000,0.000,0.013,6.054,26,0.000,46.447,0.130,0,0.130,45.663,46.447,1,0.000,2020-10-06,16
"(97, 36, '0')",19.884,0.363,1.176,29.600,22.991,429471482.000,0.000,0.025,1.015,4,0.001,18.020,0.065,0,0.065,45.663,19.107,3,0.000,2020-10-06,16
"(40, 495, '0')",19.884,0.417,1.176,33.600,22.991,429472910.000,0.000,0.035,1.015,1,0.001,18.020,0.065,2,0.065,41.694,19.107,1,0.000,2020-10-06,16
"(224, 495, '0')",21.127,0.823,1.785,33.600,22.991,449891986.000,0.000,0.073,0.311,1,0.005,16.311,0.109,1,0.109,41.694,18.486,2,0.000,2020-10-06,16
"(909, 495, '0')",26.098,0.228,1.479,33.600,27.962,441679037.000,0.000,0.005,0.359,1,0.000,24.544,0.060,0,0.060,41.694,23.923,2,0.000,2020-10-06,16
"(939, 495, '0')",31.690,0.283,3.478,33.600,27.962,441679035.000,0.000,0.039,0.311,1,0.001,24.389,0.143,1,0.143,41.694,26.719,1,0.000,2020-10-06,16
"(657, 652, '0')",0.000,0.000,0.000,28.900,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,30.543,0.000,2,0.000,2020-10-06,16
"(392, 393, '0')",32.933,0.273,0.879,29.500,31.690,1626677727.000,0.000,0.005,0.311,0,0.000,31.224,0.028,0,0.028,20.893,32.311,0,0.000,2020-10-06,16
"(21, 187, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(624, 621, '0')",65.865,0.620,0.359,28.900,60.273,1626666257.000,0.000,0.000,0.000,3,0.000,60.273,0.006,0,0.006,30.543,65.555,3,0.000,2020-10-06,16
"(288, 133, '0')",65.865,0.620,0.359,28.900,60.273,1626666257.000,0.000,0.000,0.000,1,0.000,60.273,0.006,0,0.006,30.543,65.555,2,0.000,2020-10-06,16
"(43, 179, '0')",65.244,0.278,1.479,26.000,62.758,1626662740.000,0.000,0.005,0.000,6,0.000,62.137,0.024,0,0.024,21.600,63.069,0,0.000,2020-10-06,16
"(320, 179, '0')",65.244,0.278,1.479,26.000,62.758,1626662740.000,0.000,0.005,0.000,6,0.000,62.137,0.024,0,0.024,21.600,63.069,0,0.000,2020-10-06,16
"(649, 654, '0')",66.487,0.678,1.190,28.900,60.894,1626667002.000,0.000,0.005,0.311,1,0.000,60.428,0.020,0,0.020,30.543,64.933,3,0.000,2020-10-06,16
"(44, 177, '0')",60.894,0.135,0.311,28.300,62.758,1626611792.000,0.000,0.010,0.311,8,0.000,60.739,0.005,0,0.005,23.075,60.739,1,0.000,2020-10-06,16
"(654, 603, '0')",62.137,0.482,2.703,28.900,57.788,1626678910.000,0.000,0.024,0.000,0,0.001,57.788,0.047,0,0.047,30.543,58.254,1,0.000,2020-10-06,16
"(601, 603, '0')",62.137,0.482,2.703,28.900,57.788,1626678910.000,0.000,0.024,0.000,3,0.001,57.788,0.047,0,0.047,30.543,58.254,1,0.000,2020-10-06,16
"(45, 214, '0')",66.487,0.535,0.782,29.000,65.244,1626686767.000,0.000,0.010,0.000,0,0.000,64.001,0.012,0,0.012,36.974,65.710,0,0.000,2020-10-06,16
"(295, 299, '0')",0.000,0.000,0.000,24.900,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,14.243,0.000,2,0.000,2020-10-06,16
"(47, 150, '0')",67.108,0.758,1.644,28.700,65.244,1626615805.000,0.000,0.022,0.311,0,0.000,62.603,0.026,0,0.026,39.191,65.555,1,0.000,2020-10-06,16
"(312, 320, '0')",0.000,0.000,0.000,39.300,0.000,,0.000,0.000,0.000,2,0.000,0.000,0.000,0,0.000,24.432,0.000,3,0.000,2020-10-06,16
"(324, 307, '0')",0.000,0.000,0.000,24.900,0.000,,0.000,0.000,0.000,4,0.000,0.000,0.000,0,0.000,14.243,0.000,1,0.000,2020-10-06,16
"(49, 146, '0')",67.729,0.660,0.932,28.700,65.244,1626766899.000,0.000,0.012,0.311,0,0.000,65.399,0.014,0,0.014,39.191,66.642,1,0.000,2020-10-06,16
"(326, 328, '0')",0.000,0.000,0.000,24.900,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,14.243,0.000,0,0.000,2020-10-06,16
"(208, 68, '0')",0.000,0.000,0.000,24.900,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,14.243,0.000,0,0.000,2020-10-06,16
"(1, 68, '0')",0.000,0.000,0.000,24.900,0.000,,0.000,0.000,0.000,1,0.000,0.000,0.000,0,0.000,14.243,0.000,0,0.000,2020-10-06,16
"(50, 219, '0')",67.108,0.758,1.644,28.700,65.244,1626615805.000,0.000,0.022,0.311,0,0.000,62.603,0.026,0,0.026,39.191,65.555,1,0.000,2020-10-06,16
"(68, 303, '0')",64.623,0.140,1.855,24.900,60.273,1626662822.000,0.000,0.012,0.000,1,0.000,60.273,0.031,0,0.031,14.243,62.292,2,0.000,2020-10-06,16
"(77, 303, '0')",70.836,0.732,1.061,24.900,67.729,1626749030.000,0.000,0.013,0.621,4,0.000,66.797,0.016,0,0.016,14.243,69.438,2,0.000,2020-10-06,16
"(51, 64, '0')",64.623,0.178,3.107,34.400,57.166,1626615958.000,0.000,0.005,0.621,0,0.000,53.127,0.058,0,0.058,66.653,60.584,1,0.000,2020-10-06,16
"(147, 64, '0')",44.117,0.340,2.654,34.400,42.875,399809615.000,0.000,0.024,1.378,0,0.001,41.477,0.064,0,0.064,66.653,42.098,0,0.000,2020-10-06,16
"(52, 12, '0')",70.836,0.732,1.061,39.300,67.729,1626749030.000,0.000,0.013,0.621,12,0.000,66.797,0.016,0,0.016,24.432,69.438,7,0.000,2020-10-06,16
"(65, 293, '0')",53.438,0.472,3.168,24.900,49.088,1626662499.000,0.000,0.033,1.015,3,0.001,45.981,0.069,0,0.069,14.243,50.331,2,0.000,2020-10-06,16
"(13, 2, '0')",0.000,0.000,0.000,24.900,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,14.243,0.000,0,0.000,2020-10-06,16
"(1089, 1088, '0')",0.000,0.000,0.000,41.300,0.000,,0.000,0.000,0.000,4,0.000,0.000,0.000,0,0.000,24.444,0.000,1,0.000,2020-10-06,16
"(1062, 1088, '0')",44.739,0.275,2.182,41.300,37.282,1626762898.000,0.000,0.006,1.644,0,0.000,38.214,0.057,0,0.057,24.444,42.564,4,0.000,2020-10-06,16
"(640, 1089, '0')",68.351,0.240,1.522,41.300,64.001,1626637430.000,0.000,0.012,0.311,7,0.000,60.428,0.025,0,0.025,24.444,66.487,3,0.000,2020-10-06,16
"(640, 638, '0')",68.351,0.240,1.522,41.300,64.001,1626637430.000,0.000,0.012,0.311,14,0.000,60.428,0.025,0,0.025,24.444,66.487,3,0.000,2020-10-06,16
"(1088, 1094, '0')",44.739,0.275,2.182,41.300,37.282,1626762898.000,0.000,0.006,1.644,0,0.000,38.214,0.057,0,0.057,24.444,42.564,1,0.000,2020-10-06,16
"(1088, 1091, '0')",27.962,0.155,5.796,41.300,27.962,1626654121.000,0.000,0.045,0.932,0,0.002,20.661,0.281,0,0.281,24.444,22.680,3,0.000,2020-10-06,16
"(1062, 1091, '0')",26.719,0.105,1.932,24.600,26.719,1626746520.000,0.000,0.010,0.621,0,0.000,23.923,0.081,0,0.081,36.042,25.166,5,0.000,2020-10-06,16
"(1088, 1062, '0')",29.826,0.088,5.133,41.300,29.204,1626658222.000,0.000,0.022,1.468,0,0.000,27.806,0.185,0,0.185,24.444,26.253,4,0.000,2020-10-06,16
"(1083, 1062, '0')",27.962,0.180,3.224,24.600,16.156,1626769047.000,0.000,0.024,1.015,0,0.001,22.991,0.140,0,0.140,36.042,24.078,0,0.000,2020-10-06,16
"(1433, 1062, '0')",26.719,0.768,1.932,24.600,26.719,1626736121.000,0.000,0.069,0.621,0,0.005,23.923,0.081,0,0.081,36.042,25.166,0,0.000,2020-10-06,16
"(1097, 1101, '0')",34.797,0.392,3.605,24.600,31.690,1626657602.000,0.000,0.043,0.311,0,0.002,24.700,0.146,0,0.146,36.042,30.758,0,0.000,2020-10-06,16
"(1097, 1099, '0')",21.127,0.175,2.732,24.600,31.690,1626693696.000,0.000,0.021,0.782,0,0.000,29.049,0.094,0,0.094,36.042,18.020,2,0.000,2020-10-06,16
"(1084, 1099, '0')",21.127,0.140,2.842,24.600,24.233,429471381.000,0.000,0.024,0.000,0,0.001,16.156,0.176,0,0.176,36.042,18.175,6,0.000,2020-10-06,16
"(1097, 1084, '0')",26.719,0.155,7.811,24.600,16.156,1626657517.000,0.000,0.066,8.684,0,0.004,18.020,0.433,0,0.433,36.042,16.777,3,0.000,2020-10-06,16
"(1086, 1084, '0')",21.127,0.270,5.378,24.600,19.263,429467545.000,0.000,0.110,0.717,0,0.012,9.321,0.577,0,0.577,36.042,16.000,3,0.000,2020-10-06,16
"(1113, 1084, '0')",21.127,0.153,2.842,24.600,24.233,1626701322.000,0.000,0.026,0.000,1,0.001,16.156,0.176,0,0.176,36.042,18.175,4,0.000,2020-10-06,16
"(55, 0, '0')",15.534,0.672,1.293,31.100,21.748,1626615977.000,0.000,0.071,2.175,0,0.005,16.932,0.076,0,0.076,93.828,13.981,1,0.000,2020-10-06,16
"(55, 62, '0')",21.127,0.287,2.842,34.400,24.855,1626747669.000,0.000,0.039,0.717,0,0.002,20.505,0.139,0,0.139,66.653,16.932,5,0.000,2020-10-06,16
"(606, 59, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(883, 59, '0')",27.340,0.430,1.281,26.700,24.855,400073221.000,0.000,0.029,0.621,0,0.001,23.923,0.054,0,0.054,30.907,25.942,0,0.000,2020-10-06,16
"(56, 70, '0')",0.000,0.000,0.000,31.100,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,93.828,0.000,1,0.000,2020-10-06,16
"(59, 1501, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(59, 883, '0')",33.554,0.415,5.946,26.700,26.719,400032605.000,0.000,0.087,0.000,0,0.008,21.748,0.273,0,0.273,30.907,27.806,0,0.000,2020-10-06,16
"(60, 883, '0')",0.000,0.000,0.000,26.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,30.907,0.000,0,0.000,2020-10-06,16
"(841, 883, '0')",27.340,0.430,1.281,26.700,24.855,400073221.000,0.000,0.029,0.621,0,0.001,23.923,0.054,0,0.054,30.907,25.942,0,0.000,2020-10-06,16
