link_key,speed_ref_sd,tt_cv,tt_avg,road_closures,tt_sd,median_age,speed_avg,speed_hist_sd,median_inc,bus_stops,inrix_id,intersections,speed_cv,speed_hist_avg,speed_max,speed_ref_avg,tt_var,speed_sd,incidents,date,hour
"(1248, 856, '0')",0.000,0.078,0.550,0.000,0.036,34.200,27.185,0.621,67.240,0,441679112.000,0,0.078,23.923,29.204,29.204,0.001,1.855,0,2020-10-06,16
"(1248, 1485, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1250, 857, '0')",0.000,0.087,0.363,0.000,0.030,34.200,25.632,0.621,67.240,0,441679108.000,0,0.087,22.059,27.340,26.719,0.001,1.924,0,2020-10-06,16
"(1250, 1491, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1260, 1487, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1260, 811, '0')",0.000,0.044,1.308,0.000,0.039,29.000,22.680,1.281,36.974,0,449891943.000,0,0.044,18.175,23.612,26.098,0.001,0.802,0,2020-10-06,16
"(1252, 830, '0')",0.000,0.148,0.305,0.000,0.037,34.200,26.719,0.000,67.240,0,441461376.000,1,0.148,21.748,30.447,26.719,0.001,3.209,0,2020-10-06,16
"(1259, 1255, '0')",0.000,0.078,0.308,0.000,0.022,50.900,27.185,0.621,61.250,0,441461258.000,2,0.078,23.923,29.204,29.204,0.000,1.855,0,2020-10-06,16
"(1287, 1505, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1287, 878, '0')",0.000,0.036,0.690,0.000,0.024,26.700,21.748,0.000,30.907,0,449891939.000,0,0.036,19.884,22.369,29.204,0.001,0.717,0,2020-10-06,16
"(1261, 1263, '0')",0.000,0.042,1.328,0.000,0.043,29.000,22.369,0.621,36.974,0,449891946.000,1,0.042,20.816,23.612,27.962,0.002,0.879,0,2020-10-06,16
"(1265, 1263, '0')",0.000,0.189,0.165,0.000,0.031,29.000,13.515,2.556,36.974,0,170989565.000,1,0.189,13.515,16.777,14.913,0.001,2.556,0,2020-10-06,16
"(575, 1263, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1261, 1260, '0')",0.000,0.042,1.328,0.000,0.043,29.000,22.369,0.621,36.974,0,449891946.000,0,0.042,20.816,23.612,27.962,0.002,0.879,0,2020-10-06,16
"(1265, 1260, '0')",0.000,0.189,0.165,0.000,0.031,29.000,13.515,2.556,36.974,0,170989565.000,0,0.189,13.515,16.777,14.913,0.001,2.556,0,2020-10-06,16
"(574, 1260, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1293, 1510, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1293, 1296, '0')",0.000,0.148,0.138,0.000,0.015,26.700,26.719,0.000,30.907,0,441679093.000,1,0.148,21.748,30.447,26.719,0.000,3.209,0,2020-10-06,16
"(610, 1296, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1293, 873, '0')",0.000,0.148,0.143,0.000,0.022,40.400,26.719,0.000,64.773,0,441679091.000,2,0.148,21.748,30.447,26.719,0.000,3.209,0,2020-10-06,16
"(1293, 1291, '0')",0.000,0.158,0.343,0.000,0.048,34.100,22.214,0.311,46.667,1,441679094.000,1,0.158,21.593,26.719,26.098,0.002,3.418,0,2020-10-06,16
"(1263, 812, '0')",0.000,0.042,1.328,0.000,0.043,29.000,22.369,0.621,36.974,0,449891946.000,1,0.042,20.816,23.612,27.962,0.002,0.879,0,2020-10-06,16
"(1263, 1486, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1304, 1514, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1264, 1265, '0')",0.000,0.044,1.308,0.000,0.039,29.000,22.680,1.281,36.974,0,449891943.000,0,0.044,18.175,23.612,26.098,0.001,0.802,0,2020-10-06,16
"(1324, 1520, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1324, 1314, '0')",0.000,0.000,0.000,0.000,0.000,33.100,0.000,0.000,45.536,0,,1,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1310, 1314, '0')",0.000,0.058,1.130,0.000,0.063,33.100,26.253,0.782,45.536,0,449891910.000,1,0.058,21.903,27.962,29.826,0.004,1.281,0,2020-10-06,16
"(1315, 1314, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,1,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(622, 1314, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1267, 868, '0')",0.000,0.036,0.698,0.000,0.026,26.700,21.748,0.000,30.907,0,449891938.000,0,0.036,19.884,22.369,29.204,0.001,0.717,0,2020-10-06,16
"(1267, 1500, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1268, 1271, '0')",0.000,0.087,0.285,0.000,0.024,34.100,25.632,0.621,46.667,1,441679100.000,0,0.087,22.059,27.340,26.719,0.001,1.924,0,2020-10-06,16
"(1269, 1271, '0')",0.000,0.148,0.280,0.000,0.029,34.100,26.719,0.000,46.667,0,441679101.000,0,0.148,21.748,30.447,26.719,0.001,3.209,0,2020-10-06,16
"(1274, 1271, '0')",0.000,0.148,0.280,0.000,0.029,34.100,26.719,0.000,46.667,0,441679101.000,1,0.148,21.748,30.447,26.719,0.001,3.209,0,2020-10-06,16
"(576, 1271, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1270, 865, '0')",0.000,0.087,0.573,0.000,0.043,34.100,25.632,0.621,46.667,0,441679102.000,0,0.087,22.059,27.340,26.719,0.002,1.924,0,2020-10-06,16
"(1271, 1274, '0')",0.000,0.087,0.285,0.000,0.024,34.100,25.632,0.621,46.667,0,441679100.000,1,0.087,22.059,27.340,26.719,0.001,1.924,0,2020-10-06,16
"(578, 1274, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1271, 849, '0')",0.000,0.148,0.280,0.000,0.029,34.100,26.719,0.000,46.667,2,441679101.000,1,0.148,21.748,30.447,26.719,0.001,3.209,0,2020-10-06,16
"(1271, 1270, '0')",0.000,0.087,0.573,0.000,0.043,34.100,25.632,0.621,46.667,0,441679102.000,0,0.087,22.059,27.340,26.719,0.002,1.924,0,2020-10-06,16
"(1271, 1499, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1274, 1498, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1275, 1269, '0')",0.000,0.148,0.555,0.000,0.065,34.100,26.719,0.000,46.667,0,441679103.000,0,0.148,21.748,30.447,26.719,0.004,3.209,0,2020-10-06,16
"(1276, 1267, '0')",0.000,0.036,0.698,0.000,0.026,26.700,21.748,0.000,30.907,0,449891938.000,0,0.036,19.884,22.369,29.204,0.001,0.717,0,2020-10-06,16
"(582, 1267, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1276, 1496, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1390, 1543, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1390, 1387, '0')",0.000,0.060,0.320,0.000,0.014,21.100,23.923,0.359,42.205,1,441671264.000,2,0.060,24.544,26.098,27.962,0.000,1.479,0,2020-10-06,16
"(650, 1387, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1391, 1387, '0')",0.000,0.115,0.328,0.000,0.030,21.100,24.389,0.621,42.205,1,441671243.000,2,0.115,20.816,26.719,26.098,0.001,2.400,0,2020-10-06,16
"(1279, 870, '0')",0.000,0.120,0.770,0.000,0.085,26.700,19.573,1.293,30.907,0,449891916.000,0,0.120,19.573,22.991,26.719,0.007,2.352,0,2020-10-06,16
"(1286, 1287, '0')",0.000,0.082,0.742,0.000,0.056,26.700,20.195,0.782,30.907,0,449891915.000,0,0.082,20.039,22.369,26.719,0.003,1.644,0,2020-10-06,16
"(1288, 1287, '0')",0.000,0.036,0.690,0.000,0.024,26.700,21.748,0.000,30.907,0,449891939.000,0,0.036,19.884,22.369,29.204,0.001,0.717,0,2020-10-06,16
"(607, 1287, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1286, 879, '0')",0.000,0.082,0.742,0.000,0.056,26.700,20.195,0.782,30.907,0,449891915.000,0,0.082,20.039,22.369,26.719,0.003,1.644,0,2020-10-06,16
"(1286, 1506, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1291, 891, '0')",0.000,0.158,0.340,0.000,0.045,34.100,22.214,0.311,46.667,0,441679096.000,0,0.158,21.593,26.719,26.098,0.002,3.418,0,2020-10-06,16
"(1424, 1570, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1625, 1577, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1452, 1581, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1452, 1455, '0')",0.000,0.059,1.308,0.000,0.078,24.700,20.195,0.621,29.375,1,1626708524.000,2,0.059,18.330,21.127,21.748,0.006,1.076,0,2020-10-06,16
"(1453, 1455, '0')",0.000,0.083,1.325,0.000,0.095,24.700,19.729,0.932,29.375,1,1626614196.000,1,0.083,18.796,21.748,21.748,0.009,1.553,0,2020-10-06,16
"(927, 1455, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1296, 1509, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1297, 1292, '0')",0.000,0.148,0.287,0.000,0.035,34.100,26.719,0.000,46.667,0,441679095.000,0,0.148,21.748,30.447,26.719,0.001,3.209,0,2020-10-06,16
"(1299, 884, '0')",0.000,0.058,0.560,0.000,0.034,26.700,26.253,0.782,30.907,0,449891940.000,0,0.058,21.903,27.962,29.826,0.001,1.281,0,2020-10-06,16
"(1299, 1511, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1303, 34, '0')",0.000,0.057,0.395,0.000,0.019,26.700,30.292,0.782,30.907,0,1626709526.000,2,0.057,24.078,31.690,31.690,0.000,1.378,1,2020-10-06,16
"(1305, 34, '0')",0.000,0.057,0.395,0.000,0.019,26.700,30.292,0.782,30.907,0,1626709526.000,2,0.057,24.078,31.690,31.690,0.000,1.378,0,2020-10-06,16
"(1620, 34, '0')",0.000,0.084,0.438,0.000,0.035,26.700,22.680,0.000,30.907,0,1626704127.000,2,0.084,22.991,24.855,31.069,0.001,1.932,0,2020-10-06,16
"(614, 34, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1303, 534, '0')",0.000,0.088,0.370,0.000,0.029,33.100,43.341,0.717,45.536,0,1626668967.000,1,0.088,38.525,47.846,42.253,0.001,3.380,0,2020-10-06,16
"(1305, 1304, '0')",0.000,0.000,0.000,0.000,0.000,26.700,0.000,0.000,30.907,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(613, 1304, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1306, 1516, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1308, 1517, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1312, 1622, '0')",0.000,0.058,1.130,0.000,0.063,33.100,26.253,0.782,45.536,0,449891910.000,0,0.058,21.903,27.962,29.826,0.004,1.281,0,2020-10-06,16
"(1313, 1328, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,0,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(1313, 899, '0')",0.000,0.058,1.130,0.000,0.063,33.100,26.253,0.782,45.536,0,449891910.000,0,0.058,21.903,27.962,29.826,0.004,1.281,0,2020-10-06,16
"(1480, 1612, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1480, 1148, '0')",0.000,0.237,0.612,0.000,0.111,28.800,24.700,0.000,13.125,0,449873413.000,1,0.237,19.884,31.069,24.855,0.012,4.715,0,2020-10-06,16
"(1314, 1312, '0')",0.000,0.058,1.130,0.000,0.063,33.100,26.253,0.782,45.536,0,449891910.000,1,0.058,21.903,27.962,29.826,0.004,1.281,0,2020-10-06,16
"(1314, 1324, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,1,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(619, 1324, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1314, 1316, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,1,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(1314, 1519, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1316, 1320, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,1,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(1326, 1320, '0')",0.000,0.058,1.130,0.000,0.063,33.100,26.253,0.782,45.536,0,449891910.000,1,0.058,21.903,27.962,29.826,0.004,1.281,0,2020-10-06,16
"(1316, 1319, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,1,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(1326, 1319, '0')",0.000,0.058,1.130,0.000,0.063,33.100,26.253,0.782,45.536,0,449891910.000,1,0.058,21.903,27.962,29.826,0.004,1.281,0,2020-10-06,16
"(1319, 1310, '0')",0.000,0.058,1.130,0.000,0.063,33.100,26.253,0.782,45.536,0,449891910.000,1,0.058,21.903,27.962,29.826,0.004,1.281,0,2020-10-06,16
"(1320, 898, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,1,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(1327, 1313, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,0,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(1622, 1313, '0')",0.000,0.058,1.130,0.000,0.063,33.100,26.253,0.782,45.536,0,449891910.000,0,0.058,21.903,27.962,29.826,0.004,1.281,0,2020-10-06,16
"(1328, 1315, '0')",0.000,0.066,1.210,0.000,0.074,33.100,24.700,0.717,45.536,0,449891881.000,0,0.066,23.612,26.719,28.583,0.005,1.553,0,2020-10-06,16
"(1332, 1340, '0')",0.000,0.035,0.125,0.000,0.006,33.600,19.729,0.621,41.694,0,170555805.000,1,0.035,17.088,20.505,19.884,0.000,0.595,0,2020-10-06,16
"(1333, 1340, '0')",0.000,0.083,1.177,0.000,0.075,36.700,25.476,0.311,66.344,0,449891911.000,1,0.083,21.282,27.962,29.204,0.006,1.758,0,2020-10-06,16
"(1332, 1341, '0')",0.000,0.035,0.125,0.000,0.006,36.700,19.729,0.621,66.344,0,170555805.000,1,0.035,17.088,20.505,19.884,0.000,0.595,0,2020-10-06,16
"(1333, 1341, '0')",0.000,0.083,1.177,0.000,0.075,36.700,25.476,0.311,66.344,0,449891911.000,1,0.083,21.282,27.962,29.204,0.006,1.758,0,2020-10-06,16
"(1343, 1341, '0')",0.000,0.000,0.000,0.000,0.000,36.700,0.000,0.000,66.344,0,,1,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1335, 1342, '0')",0.000,0.044,1.200,0.000,0.057,36.700,24.544,0.879,66.344,0,449891880.000,1,0.044,24.233,26.098,29.826,0.003,1.076,0,2020-10-06,16
"(1336, 1342, '0')",0.000,0.083,1.177,0.000,0.075,36.700,25.476,0.311,66.344,0,449891911.000,1,0.083,21.282,27.962,29.204,0.006,1.758,0,2020-10-06,16
"(1340, 1345, '0')",0.000,0.035,0.125,0.000,0.006,33.600,19.729,0.621,41.694,0,170555805.000,1,0.035,17.088,20.505,19.884,0.000,0.595,0,2020-10-06,16
"(1341, 1343, '0')",0.000,0.035,0.370,0.000,0.014,36.700,19.729,0.621,66.344,0,168546124.000,1,0.035,17.088,20.505,19.884,0.000,0.595,0,2020-10-06,16
"(1341, 1336, '0')",0.000,0.083,1.177,0.000,0.075,36.700,25.476,0.311,66.344,0,449891911.000,1,0.083,21.282,27.962,29.204,0.006,1.758,0,2020-10-06,16
"(1342, 900, '0')",0.000,0.083,1.177,0.000,0.075,36.700,25.476,0.311,66.344,0,449891911.000,1,0.083,21.282,27.962,29.204,0.006,1.758,0,2020-10-06,16
"(1342, 1332, '0')",0.000,0.044,1.200,0.000,0.057,36.700,24.544,0.879,66.344,0,449891880.000,1,0.044,24.233,26.098,29.826,0.003,1.076,0,2020-10-06,16
"(1345, 1339, '0')",0.000,0.044,1.200,0.000,0.057,33.600,24.544,0.879,41.694,0,449891880.000,0,0.044,24.233,26.098,29.826,0.003,1.076,0,2020-10-06,16
"(1350, 896, '0')",0.000,0.158,0.170,0.000,0.029,40.400,22.214,0.311,64.773,0,441679090.000,1,0.158,21.593,26.719,26.098,0.001,3.418,0,2020-10-06,16
"(1354, 909, '0')",0.000,0.060,0.228,0.000,0.005,33.600,23.923,0.359,41.694,1,441679037.000,3,0.060,24.544,26.098,27.962,0.000,1.479,0,2020-10-06,16
"(1356, 906, '0')",0.000,0.158,0.398,0.000,0.054,27.800,22.214,0.311,42.066,0,441679080.000,0,0.158,21.593,26.719,26.098,0.003,3.418,0,2020-10-06,16
"(1357, 907, '0')",0.000,0.114,0.253,0.000,0.026,27.800,25.010,1.683,42.066,0,441679079.000,0,0.114,23.612,27.340,24.855,0.001,2.703,0,2020-10-06,16
"(1358, 908, '0')",0.000,0.143,0.222,0.000,0.030,30.700,26.719,0.311,41.563,0,441679044.000,1,0.143,24.389,31.690,27.962,0.001,3.478,0,2020-10-06,16
"(1360, 1530, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(628, 1360, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1363, 1360, '0')",0.000,0.065,0.795,0.000,0.058,17.500,19.107,1.015,37.414,0,1626690284.000,1,0.065,18.020,19.884,22.991,0.003,1.176,0,2020-10-06,16
"(1364, 1360, '0')",0.000,0.039,0.723,0.000,0.030,46.800,20.661,0.782,15.738,0,1626624727.000,1,0.039,20.039,21.748,24.855,0.001,0.782,0,2020-10-06,16
"(630, 1374, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1371, 1374, '0')",0.000,0.143,0.117,0.000,0.013,29.600,26.719,0.311,45.663,0,441671278.000,2,0.143,24.389,31.690,27.962,0.000,3.478,0,2020-10-06,16
"(642, 1373, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1371, 1373, '0')",0.000,0.000,0.000,0.000,0.000,29.600,0.000,0.000,45.663,0,,2,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1368, 1371, '0')",0.000,0.060,0.320,0.000,0.014,29.600,23.923,0.359,45.663,0,441679034.000,3,0.060,24.544,26.098,27.962,0.000,1.479,0,2020-10-06,16
"(1373, 1371, '0')",0.000,0.000,0.000,0.000,0.000,29.600,0.000,0.000,45.663,0,,2,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1374, 1371, '0')",0.000,0.060,0.128,0.000,0.005,29.600,23.923,0.359,45.663,0,441671279.000,2,0.060,24.544,26.098,27.962,0.000,1.479,0,2020-10-06,16
"(1377, 1371, '0')",0.000,0.143,0.117,0.000,0.013,29.600,26.719,0.311,45.663,0,441671278.000,4,0.143,24.389,31.690,27.962,0.000,3.478,0,2020-10-06,16
"(1368, 939, '0')",0.000,0.143,0.283,0.000,0.039,29.600,26.719,0.311,45.663,0,441679035.000,1,0.143,24.389,31.690,27.962,0.001,3.478,0,2020-10-06,16
"(1369, 1372, '0')",0.000,0.143,0.283,0.000,0.039,29.600,26.719,0.311,45.663,0,441671267.000,2,0.143,24.389,31.690,27.962,0.001,3.478,0,2020-10-06,16
"(1377, 1372, '0')",0.000,0.060,0.215,0.000,0.010,29.600,23.923,0.359,45.663,1,441671275.000,5,0.060,24.544,26.098,27.962,0.000,1.479,1,2020-10-06,16
"(1370, 1369, '0')",0.000,0.143,0.283,0.000,0.039,29.600,26.719,0.311,45.663,1,441671267.000,2,0.143,24.389,31.690,27.962,0.001,3.478,0,2020-10-06,16
"(1372, 1369, '0')",0.000,0.060,0.320,0.000,0.014,29.600,23.923,0.359,45.663,0,441671268.000,2,0.060,24.544,26.098,27.962,0.000,1.479,0,2020-10-06,16
"(1370, 940, '0')",0.000,0.060,0.320,0.000,0.014,29.600,23.923,0.359,45.663,0,441671268.000,1,0.060,24.544,26.098,27.962,0.000,1.479,0,2020-10-06,16
"(1371, 1377, '0')",0.000,0.060,0.128,0.000,0.005,29.600,23.923,0.359,45.663,0,441671279.000,4,0.060,24.544,26.098,27.962,0.000,1.479,0,2020-10-06,16
"(1372, 1377, '0')",0.000,0.143,0.188,0.000,0.030,29.600,26.719,0.311,45.663,1,441671274.000,5,0.143,24.389,31.690,27.962,0.001,3.478,1,2020-10-06,16
"(1373, 1536, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1374, 1535, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1378, 1539, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1387, 1390, '0')",0.000,0.115,0.312,0.000,0.030,21.100,24.389,0.621,42.205,1,441671263.000,2,0.115,20.816,26.719,26.098,0.001,2.400,0,2020-10-06,16
"(1389, 1390, '0')",0.000,0.060,0.195,0.000,0.010,21.100,23.923,0.359,42.205,0,441671266.000,2,0.060,24.544,26.098,27.962,0.000,1.479,0,2020-10-06,16
"(651, 1390, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1387, 1542, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,2020-10-06,16
"(1389, 961, '0')",0.000,0.115,0.190,0.000,0.020,21.100,24.389,0.621,42.205,0,441671265.000,1,0.115,20.816,26.719,26.098,0.000,2.400,0,2020-10-06,16
"(1391, 671, '0')",0.000,0.093,0.155,0.000,0.019,21.100,29.049,0.621,42.205,0,441671242.000,1,0.093,25.787,32.311,26.719,0.000,2.400,0,2020-10-06,16
"(1397, 988, '0')",0.000,0.093,0.128,0.000,0.005,36.500,29.049,0.621,42.500,0,441671234.000,1,0.093,25.787,32.311,26.719,0.000,2.400,0,2020-10-06,16
"(1398, 987, '0')",0.000,0.115,0.158,0.000,0.015,36.500,24.389,0.621,42.500,0,441671235.000,1,0.115,20.816,26.719,26.098,0.000,2.400,0,2020-10-06,16
"(1406, 1408, '0')",0.000,0.115,0.145,0.000,0.019,36.500,24.389,0.621,42.500,0,441671225.000,0,0.115,20.816,26.719,26.098,0.000,2.400,0,2020-10-06,16
"(1407, 1408, '0')",0.000,0.093,0.128,0.000,0.005,36.500,29.049,0.621,42.500,0,441671228.000,0,0.093,25.787,32.311,26.719,0.000,2.400,0,2020-10-06,16
"(1406, 1013, '0')",0.000,0.093,0.133,0.000,0.013,36.500,29.049,0.621,42.500,0,441671220.000,0,0.093,25.787,32.311,26.719,0.000,2.400,0,2020-10-06,16
"(1407, 1012, '0')",0.000,0.115,0.152,0.000,0.021,36.500,24.389,0.621,42.500,0,441671227.000,0,0.115,20.816,26.719,26.098,0.000,2.400,0,2020-10-06,16
